RANDOM PERMUTATIONS OF THE INTEGERS 1 TO 1000

NOTE--THE PRIMARY PURPOSE OF THIS SET OF RANDOM PERMUTATIONS
      IS TO ASSIST IN THE RUN SEQUENCE RANDOMIZATION
      OF EXPERIMENT DESIGNS WITH 1000 OR FEWER RUNS.
NOTE--THIS FILE WAS DRAWN FROM (AND IS IDENTICAL TO) PAGES 190-191
      OF MOSES AND OAKFORD, TABLES OF RANDOM PERMUTATIONS,
      STANFORD UNIVERSITY PRESS, 1963.
NOTE--THIS FILE CONTAINS 1 DISTINCT RANDOM PERMUTATION
      OF THE INTEGERS 1 TO 1000.   FOR THIS AND MORE 1-1000 PERMUTATIONS,
      SEE MOSES AND OAKFORD, PAGES 190 TO 229.
USE --FOLLOW THE RANDOMIZATION SCHEME GIVEN. FOR A DETAILED
      DESCRIPTION OF THE MECHANICS OF RANDOMIZATION, SEE
      COX, PLANNING OF EXPERIMENTS, WILEY, 1958, PAGES 70-72.
NOTE--TO READ THIS PERMUTATION OF 1 TO 1000 INTO DATAPLOT, ENTER
           SKIP 25
           SERIAL READ PERMUTATION1000.DAT X
DATE--JUNE 1988







907  969   44  276  914  894  581  951  882  599  234  757  236  658  488
934  302  791  609  216  466  545  150  254  888  513  932  915  875  544
670  853  359  631  353   30  810  778   24  846  314  149  227  136  783
968  707  357  563   64  165  718  600  751  930  380  187  148  745  373
481  235  798  586  146  322  850  109  296  612  170  677  215  173  449
452   82  129  418  942  342   21  456   83  804  425  189   11  279  332
100  561  653  730  532  457  788  582  651  284  509  321  984  607  734
713  266  139   10  572   18  594  568  230  526   91  775  647  275  994
574  891  917  869  868  873  451  735  429  378  516  289  636  558  885
744  732  301  686  493  858  661  673  546  510  842  925   26  958  870
161  656  649  657  995  675  973  708  435  458  928  728  906  781  662
269   84  278  983  518  299  629  772  909  226  820  168  703  731  494
923  993   31  560  244  292  782   51  697  700  163  403  919  325  935
 55  405  522  823  400  696  335  573  624  648  824  538  643  604  828
747  521  363  652  303  180  209  192  484   59  147  519  883  974  346
375  337   92  164  929  317  298  407  931  469  947   89  779  106  584
683  620  903   98   48  398   50  153  611  392  606  349  218  459  258
441  385  506   69  936  483  319  196  760    4  981  978  814  898  687
155  421  237  511  570  527  955  904  530  390  559  960  688  241  601
 41  680  181  698  988   12   70   16  416  864  206  787  587  770  379
886  533  944  743  817  799   87   25  391  963   13  641  966   95  589
  2  807  896  310  489   66  202  210  825  246  678  832   22  316  307
 63   62  204  740  861  381  889  962  892  803  260  847  329  169   45
478  562  893   53  986  119  339  515  723  219  520  952  330  540  172
569  291  473  945  537  271  499  598  366  103  701  387  118  113  852
377  879    8  726  835  354  360  208  871  107  383  933  541  490  213
848  862  793  358   27  514  231  972  345  556  536  991    1  897  220
465  224   73  313  438   33  577   47  382  154  525  297  780  500  492
976  283  199  578  797  371  739  591  550  250  167  715  980  419  628
228  201  326  182  750  268  592  884  694  625   68  881  436  445  211
737   35  497  856  434   75  334  997  440  477  470  178  157   78  831
142  370  851  503  946  595  908  948  613  132  549  949  364  668  706
773  690  281  645  816  315  899  565   76  411  496  777  248   58  410
813  179  617  439  193  752  905  127  630  738   57  637  640  602   99
985  368  704   85  671  776  837  273  877  911  384  312  872  464  460
191  941  712  834  399  293  225  711  971  356   60  535  367  523  590
789  101  865  685    7  295  214  667  717  566  288  474  131  585  796
450  122  442  424  554  937  223  447  422  135  878  177  901  918    5
795  854  433  693  597  759  331  365  990  786  902  833  388  644  571
 86   71  999  664  200  461  755  998  959  369  304  308  839  654  921
252  548  855  822  838  841  626  430  294  699  564  239  746  221  318
 65  504  472  229  953  623  112  261  175   42  265  311  627  982  615
141  815  794  455  922  754  134  415  800  152  950  125   17  495   32
756  768  491  555  961  327  957  222  408  517  198  420  811  557  190
340  679  120  386  251  324  253  567  621  964  205  681  954  749  916
659  351   46  444  338  614  528  910  829  876  927  343  812  827  720
741  104  124   90  920  748  672  505  784  576  763  691  610  361  203
605  133  467  286  507  524   94  633  551  158  171  608  682  116  635
437  285  264  616  426  975  404  130  508  638  989   29  290  412  395
443  836  843  486  676  137  263  501  790  619  725  195  396  761  642
650  543  188  867  774  769  243  764   96  531  965  194  423  166  287
482  874  233  940  463  579  639  665  389  406  724  970  583  487  240
 34  840  753  300  809  912  806  144  336  259  372  242  108  733  238
785  306  660  162  684  151  143  758  185   88  710  159  176   15  431
305  352  663  859  376  887  805  943  618  344  245  802  996  397   93
542  355  938  575  498   81  863  145  348  727  184  765  255  362  588
232   38  580  924  475  808  446  262  767  328  247  272  714   80  913
844  721   77  480  468  895  666  160   37   14  502  427  830  603  669
 28  539  217  766  138  128  860  534   52  394  890  257  174   61  762
 49   97  110  880  547  432   56  552  123  115  453  280  705  512  274
857  102  156  479  939  553  845  692  801  256  323   54  979  333    9
183  593  476  114  926  140  126  409  462   23    3  485  634   19  197
992  401  967   74   36  309  655  277  393  742  819  956  417   39 1000
529   43  448  471  121  722  702  596  689  632   67  117  818  977  270
792  866  646  719  821  771  622  900  709  341  729  249  212   20  186
428  111   40  414  716  849  413  826   72  320  736    6  987  350  695
 79  207  674  402  347  105  267  454  374  282
