THIS IS DATAPLOT CONFOUNDING FILE     PB12CONF.DAT
CONFOUNDING STRUCTURE OF R PLACKETT-BURMAN PB12 DESIGN
 
     0   0   0  -4   4   4  -4  -4   4  -4  -4  -4
     0   0  -4   0  -4  -4   4  -4   4  -4  -4   4
     0   0   4  -4   0  -4  -4  -4  -4  -4   4   4
     0   0   4  -4  -4   0   4   4  -4  -4  -4  -4
     0   0  -4   4  -4   4   0  -4  -4  -4   4  -4
     0   0  -4  -4  -4   4  -4   0  -4   4  -4   4
     0   0   4   4  -4  -4  -4  -4   0   4  -4  -4
     0   0  -4  -4  -4  -4  -4   4   4   0   4  -4
     0   0  -4  -4   4  -4   4  -4  -4   4   0  -4
     0   0  -4   4   4  -4  -4   4  -4  -4  -4   0
     0  -4   0   0  -4   4   4  -4  -4   4  -4  -4
     0   4   0  -4   0  -4  -4   4  -4   4  -4  -4
     0   4   0   4  -4   0  -4  -4  -4  -4  -4   4
     0  -4   0   4  -4  -4   0   4   4  -4  -4  -4
     0  -4   0  -4   4  -4   4   0  -4  -4  -4   4
     0   4   0  -4  -4  -4   4  -4   0  -4   4  -4
     0  -4   0   4   4  -4  -4  -4  -4   0   4  -4
     0  -4   0  -4  -4  -4  -4  -4   4   4   0   4
     0  -4   0  -4  -4   4  -4   4  -4  -4   4   0
     0  -4  -4   0   0  -4   4   4  -4  -4   4  -4
     0  -4   4   0  -4   0  -4  -4   4  -4   4  -4
     0   4   4   0   4  -4   0  -4  -4  -4  -4  -4
     0  -4  -4   0   4  -4  -4   0   4   4  -4  -4
     0   4  -4   0  -4   4  -4   4   0  -4  -4  -4
     0  -4   4   0  -4  -4  -4   4  -4   0  -4   4
     0  -4  -4   0   4   4  -4  -4  -4  -4   0   4
     0   4  -4   0  -4  -4  -4  -4  -4   4   4   0
     0  -4  -4  -4   0   0  -4   4   4  -4  -4   4
     0  -4  -4   4   0  -4   0  -4  -4   4  -4   4
     0  -4   4   4   0   4  -4   0  -4  -4  -4  -4
     0  -4  -4  -4   0   4  -4  -4   0   4   4  -4
     0  -4   4  -4   0  -4   4  -4   4   0  -4  -4
     0   4  -4   4   0  -4  -4  -4   4  -4   0  -4
     0   4  -4  -4   0   4   4  -4  -4  -4  -4   0
     0   4  -4  -4  -4   0   0  -4   4   4  -4  -4
     0   4  -4  -4   4   0  -4   0  -4  -4   4  -4
     0  -4  -4   4   4   0   4  -4   0  -4  -4  -4
     0  -4  -4  -4  -4   0   4  -4  -4   0   4   4
     0  -4  -4   4  -4   0  -4   4  -4   4   0  -4
     0  -4   4  -4   4   0  -4  -4  -4   4  -4   0
     0  -4   4  -4  -4  -4   0   0  -4   4   4  -4
     0  -4   4  -4  -4   4   0  -4   0  -4  -4   4
     0  -4  -4  -4   4   4   0   4  -4   0  -4  -4
     0   4  -4  -4  -4  -4   0   4  -4  -4   0   4
     0  -4  -4  -4   4  -4   0  -4   4  -4   4   0
     0  -4  -4   4  -4  -4  -4   0   0  -4   4   4
     0   4  -4   4  -4  -4   4   0  -4   0  -4  -4
     0  -4  -4  -4  -4   4   4   0   4  -4   0  -4
     0   4   4  -4  -4  -4  -4   0   4  -4  -4   0
     0   4  -4  -4   4  -4  -4  -4   0   0  -4   4
     0  -4   4  -4   4  -4  -4   4   0  -4   0  -4
     0  -4  -4  -4  -4  -4   4   4   0   4  -4   0
     0   4   4  -4  -4   4  -4  -4  -4   0   0  -4
     0  -4  -4   4  -4   4  -4  -4   4   0  -4   0
     0  -4   4   4  -4  -4   4  -4  -4  -4   0   0
