THIS IS DATAPLOT DESIGN-OF-EXPERIMENT FILE     2TO10.DAT
2**10 (FULL) FACTORIAL DESIGN
NUMBER OF LEVELS FOR EACH FACTOR =   2
NUMBER OF FACTORS                =  10
NUMBER OF OBSERVATIONS           =1024
NOTE--SINCE THIS IS A FULL FACTORIAL DESIGN,
      NO CONFOUNDING EXISTS;
      HENCE, EACH ESTIMATED EFFECT IS FREE, CLEAR,
      AND UNCORRELATED WITH ALL OTHER ESTIMATED EFFECTS.
REFERENCE--BOX, HUNTER & HUNTER, STAT. FOR EXP., PAGE XXX,
NOTE--IF POSSIBLE, THIS (AS WITH ALL EXPERIMENT DESIGNS) SHOULD BE
      RUN IN RANDOM ORDER (SEE DATAPLOT'S RANDOM PERMUTATION FILES).
NOTE--TO READ THIS FILE INTO DATAPLOT--
      SKIP 25
      READ 2TO10.DAT X1 TO X10
DATE--FEBRUARY 1993
NOTE--IN THE DESIGN BELOW, "-1" REPRESENTS THE "LOW"  SETTING OF A FACTOR
                           "+1" REPRESENTS THE "HIGH" SETTING OF A FACTOR
NOTE--ALL FACTOR EFFECT ESTIMATES WILL BE OF THE FORM
      AVERAGE OF THE "HIGH" - AVERAGE OF THE "LOW"
 
 
 
   X1  X2  X3  X4  X5  X6  X7  X8  X9 X10
   --------------------------------------
   -1  -1  -1  -1  -1  -1  -1  -1  -1  -1
   +1  -1  -1  -1  -1  -1  -1  -1  -1  -1
   -1  +1  -1  -1  -1  -1  -1  -1  -1  -1
   +1  +1  -1  -1  -1  -1  -1  -1  -1  -1
   -1  -1  +1  -1  -1  -1  -1  -1  -1  -1
   +1  -1  +1  -1  -1  -1  -1  -1  -1  -1
   -1  +1  +1  -1  -1  -1  -1  -1  -1  -1
   +1  +1  +1  -1  -1  -1  -1  -1  -1  -1
   -1  -1  -1  +1  -1  -1  -1  -1  -1  -1
   +1  -1  -1  +1  -1  -1  -1  -1  -1  -1
   -1  +1  -1  +1  -1  -1  -1  -1  -1  -1
   +1  +1  -1  +1  -1  -1  -1  -1  -1  -1
   -1  -1  +1  +1  -1  -1  -1  -1  -1  -1
   +1  -1  +1  +1  -1  -1  -1  -1  -1  -1
   -1  +1  +1  +1  -1  -1  -1  -1  -1  -1
   +1  +1  +1  +1  -1  -1  -1  -1  -1  -1
   -1  -1  -1  -1  +1  -1  -1  -1  -1  -1
   +1  -1  -1  -1  +1  -1  -1  -1  -1  -1
   -1  +1  -1  -1  +1  -1  -1  -1  -1  -1
   +1  +1  -1  -1  +1  -1  -1  -1  -1  -1
   -1  -1  +1  -1  +1  -1  -1  -1  -1  -1
   +1  -1  +1  -1  +1  -1  -1  -1  -1  -1
   -1  +1  +1  -1  +1  -1  -1  -1  -1  -1
   +1  +1  +1  -1  +1  -1  -1  -1  -1  -1
   -1  -1  -1  +1  +1  -1  -1  -1  -1  -1
   +1  -1  -1  +1  +1  -1  -1  -1  -1  -1
   -1  +1  -1  +1  +1  -1  -1  -1  -1  -1
   +1  +1  -1  +1  +1  -1  -1  -1  -1  -1
   -1  -1  +1  +1  +1  -1  -1  -1  -1  -1
   +1  -1  +1  +1  +1  -1  -1  -1  -1  -1
   -1  +1  +1  +1  +1  -1  -1  -1  -1  -1
   +1  +1  +1  +1  +1  -1  -1  -1  -1  -1
   -1  -1  -1  -1  -1  +1  -1  -1  -1  -1
   +1  -1  -1  -1  -1  +1  -1  -1  -1  -1
   -1  +1  -1  -1  -1  +1  -1  -1  -1  -1
   +1  +1  -1  -1  -1  +1  -1  -1  -1  -1
   -1  -1  +1  -1  -1  +1  -1  -1  -1  -1
   +1  -1  +1  -1  -1  +1  -1  -1  -1  -1
   -1  +1  +1  -1  -1  +1  -1  -1  -1  -1
   +1  +1  +1  -1  -1  +1  -1  -1  -1  -1
   -1  -1  -1  +1  -1  +1  -1  -1  -1  -1
   +1  -1  -1  +1  -1  +1  -1  -1  -1  -1
   -1  +1  -1  +1  -1  +1  -1  -1  -1  -1
   +1  +1  -1  +1  -1  +1  -1  -1  -1  -1
   -1  -1  +1  +1  -1  +1  -1  -1  -1  -1
   +1  -1  +1  +1  -1  +1  -1  -1  -1  -1
   -1  +1  +1  +1  -1  +1  -1  -1  -1  -1
   +1  +1  +1  +1  -1  +1  -1  -1  -1  -1
   -1  -1  -1  -1  +1  +1  -1  -1  -1  -1
   +1  -1  -1  -1  +1  +1  -1  -1  -1  -1
   -1  +1  -1  -1  +1  +1  -1  -1  -1  -1
   +1  +1  -1  -1  +1  +1  -1  -1  -1  -1
   -1  -1  +1  -1  +1  +1  -1  -1  -1  -1
   +1  -1  +1  -1  +1  +1  -1  -1  -1  -1
   -1  +1  +1  -1  +1  +1  -1  -1  -1  -1
   +1  +1  +1  -1  +1  +1  -1  -1  -1  -1
   -1  -1  -1  +1  +1  +1  -1  -1  -1  -1
   +1  -1  -1  +1  +1  +1  -1  -1  -1  -1
   -1  +1  -1  +1  +1  +1  -1  -1  -1  -1
   +1  +1  -1  +1  +1  +1  -1  -1  -1  -1
   -1  -1  +1  +1  +1  +1  -1  -1  -1  -1
   +1  -1  +1  +1  +1  +1  -1  -1  -1  -1
   -1  +1  +1  +1  +1  +1  -1  -1  -1  -1
   +1  +1  +1  +1  +1  +1  -1  -1  -1  -1
   -1  -1  -1  -1  -1  -1  +1  -1  -1  -1
   +1  -1  -1  -1  -1  -1  +1  -1  -1  -1
   -1  +1  -1  -1  -1  -1  +1  -1  -1  -1
   +1  +1  -1  -1  -1  -1  +1  -1  -1  -1
   -1  -1  +1  -1  -1  -1  +1  -1  -1  -1
   +1  -1  +1  -1  -1  -1  +1  -1  -1  -1
   -1  +1  +1  -1  -1  -1  +1  -1  -1  -1
   +1  +1  +1  -1  -1  -1  +1  -1  -1  -1
   -1  -1  -1  +1  -1  -1  +1  -1  -1  -1
   +1  -1  -1  +1  -1  -1  +1  -1  -1  -1
   -1  +1  -1  +1  -1  -1  +1  -1  -1  -1
   +1  +1  -1  +1  -1  -1  +1  -1  -1  -1
   -1  -1  +1  +1  -1  -1  +1  -1  -1  -1
   +1  -1  +1  +1  -1  -1  +1  -1  -1  -1
   -1  +1  +1  +1  -1  -1  +1  -1  -1  -1
   +1  +1  +1  +1  -1  -1  +1  -1  -1  -1
   -1  -1  -1  -1  +1  -1  +1  -1  -1  -1
   +1  -1  -1  -1  +1  -1  +1  -1  -1  -1
   -1  +1  -1  -1  +1  -1  +1  -1  -1  -1
   +1  +1  -1  -1  +1  -1  +1  -1  -1  -1
   -1  -1  +1  -1  +1  -1  +1  -1  -1  -1
   +1  -1  +1  -1  +1  -1  +1  -1  -1  -1
   -1  +1  +1  -1  +1  -1  +1  -1  -1  -1
   +1  +1  +1  -1  +1  -1  +1  -1  -1  -1
   -1  -1  -1  +1  +1  -1  +1  -1  -1  -1
   +1  -1  -1  +1  +1  -1  +1  -1  -1  -1
   -1  +1  -1  +1  +1  -1  +1  -1  -1  -1
   +1  +1  -1  +1  +1  -1  +1  -1  -1  -1
   -1  -1  +1  +1  +1  -1  +1  -1  -1  -1
   +1  -1  +1  +1  +1  -1  +1  -1  -1  -1
   -1  +1  +1  +1  +1  -1  +1  -1  -1  -1
   +1  +1  +1  +1  +1  -1  +1  -1  -1  -1
   -1  -1  -1  -1  -1  +1  +1  -1  -1  -1
   +1  -1  -1  -1  -1  +1  +1  -1  -1  -1
   -1  +1  -1  -1  -1  +1  +1  -1  -1  -1
   +1  +1  -1  -1  -1  +1  +1  -1  -1  -1
   -1  -1  +1  -1  -1  +1  +1  -1  -1  -1
   +1  -1  +1  -1  -1  +1  +1  -1  -1  -1
   -1  +1  +1  -1  -1  +1  +1  -1  -1  -1
   +1  +1  +1  -1  -1  +1  +1  -1  -1  -1
   -1  -1  -1  +1  -1  +1  +1  -1  -1  -1
   +1  -1  -1  +1  -1  +1  +1  -1  -1  -1
   -1  +1  -1  +1  -1  +1  +1  -1  -1  -1
   +1  +1  -1  +1  -1  +1  +1  -1  -1  -1
   -1  -1  +1  +1  -1  +1  +1  -1  -1  -1
   +1  -1  +1  +1  -1  +1  +1  -1  -1  -1
   -1  +1  +1  +1  -1  +1  +1  -1  -1  -1
   +1  +1  +1  +1  -1  +1  +1  -1  -1  -1
   -1  -1  -1  -1  +1  +1  +1  -1  -1  -1
   +1  -1  -1  -1  +1  +1  +1  -1  -1  -1
   -1  +1  -1  -1  +1  +1  +1  -1  -1  -1
   +1  +1  -1  -1  +1  +1  +1  -1  -1  -1
   -1  -1  +1  -1  +1  +1  +1  -1  -1  -1
   +1  -1  +1  -1  +1  +1  +1  -1  -1  -1
   -1  +1  +1  -1  +1  +1  +1  -1  -1  -1
   +1  +1  +1  -1  +1  +1  +1  -1  -1  -1
   -1  -1  -1  +1  +1  +1  +1  -1  -1  -1
   +1  -1  -1  +1  +1  +1  +1  -1  -1  -1
   -1  +1  -1  +1  +1  +1  +1  -1  -1  -1
   +1  +1  -1  +1  +1  +1  +1  -1  -1  -1
   -1  -1  +1  +1  +1  +1  +1  -1  -1  -1
   +1  -1  +1  +1  +1  +1  +1  -1  -1  -1
   -1  +1  +1  +1  +1  +1  +1  -1  -1  -1
   +1  +1  +1  +1  +1  +1  +1  -1  -1  -1
   -1  -1  -1  -1  -1  -1  -1  +1  -1  -1
   +1  -1  -1  -1  -1  -1  -1  +1  -1  -1
   -1  +1  -1  -1  -1  -1  -1  +1  -1  -1
   +1  +1  -1  -1  -1  -1  -1  +1  -1  -1
   -1  -1  +1  -1  -1  -1  -1  +1  -1  -1
   +1  -1  +1  -1  -1  -1  -1  +1  -1  -1
   -1  +1  +1  -1  -1  -1  -1  +1  -1  -1
   +1  +1  +1  -1  -1  -1  -1  +1  -1  -1
   -1  -1  -1  +1  -1  -1  -1  +1  -1  -1
   +1  -1  -1  +1  -1  -1  -1  +1  -1  -1
   -1  +1  -1  +1  -1  -1  -1  +1  -1  -1
   +1  +1  -1  +1  -1  -1  -1  +1  -1  -1
   -1  -1  +1  +1  -1  -1  -1  +1  -1  -1
   +1  -1  +1  +1  -1  -1  -1  +1  -1  -1
   -1  +1  +1  +1  -1  -1  -1  +1  -1  -1
   +1  +1  +1  +1  -1  -1  -1  +1  -1  -1
   -1  -1  -1  -1  +1  -1  -1  +1  -1  -1
   +1  -1  -1  -1  +1  -1  -1  +1  -1  -1
   -1  +1  -1  -1  +1  -1  -1  +1  -1  -1
   +1  +1  -1  -1  +1  -1  -1  +1  -1  -1
   -1  -1  +1  -1  +1  -1  -1  +1  -1  -1
   +1  -1  +1  -1  +1  -1  -1  +1  -1  -1
   -1  +1  +1  -1  +1  -1  -1  +1  -1  -1
   +1  +1  +1  -1  +1  -1  -1  +1  -1  -1
   -1  -1  -1  +1  +1  -1  -1  +1  -1  -1
   +1  -1  -1  +1  +1  -1  -1  +1  -1  -1
   -1  +1  -1  +1  +1  -1  -1  +1  -1  -1
   +1  +1  -1  +1  +1  -1  -1  +1  -1  -1
   -1  -1  +1  +1  +1  -1  -1  +1  -1  -1
   +1  -1  +1  +1  +1  -1  -1  +1  -1  -1
   -1  +1  +1  +1  +1  -1  -1  +1  -1  -1
   +1  +1  +1  +1  +1  -1  -1  +1  -1  -1
   -1  -1  -1  -1  -1  +1  -1  +1  -1  -1
   +1  -1  -1  -1  -1  +1  -1  +1  -1  -1
   -1  +1  -1  -1  -1  +1  -1  +1  -1  -1
   +1  +1  -1  -1  -1  +1  -1  +1  -1  -1
   -1  -1  +1  -1  -1  +1  -1  +1  -1  -1
   +1  -1  +1  -1  -1  +1  -1  +1  -1  -1
   -1  +1  +1  -1  -1  +1  -1  +1  -1  -1
   +1  +1  +1  -1  -1  +1  -1  +1  -1  -1
   -1  -1  -1  +1  -1  +1  -1  +1  -1  -1
   +1  -1  -1  +1  -1  +1  -1  +1  -1  -1
   -1  +1  -1  +1  -1  +1  -1  +1  -1  -1
   +1  +1  -1  +1  -1  +1  -1  +1  -1  -1
   -1  -1  +1  +1  -1  +1  -1  +1  -1  -1
   +1  -1  +1  +1  -1  +1  -1  +1  -1  -1
   -1  +1  +1  +1  -1  +1  -1  +1  -1  -1
   +1  +1  +1  +1  -1  +1  -1  +1  -1  -1
   -1  -1  -1  -1  +1  +1  -1  +1  -1  -1
   +1  -1  -1  -1  +1  +1  -1  +1  -1  -1
   -1  +1  -1  -1  +1  +1  -1  +1  -1  -1
   +1  +1  -1  -1  +1  +1  -1  +1  -1  -1
   -1  -1  +1  -1  +1  +1  -1  +1  -1  -1
   +1  -1  +1  -1  +1  +1  -1  +1  -1  -1
   -1  +1  +1  -1  +1  +1  -1  +1  -1  -1
   +1  +1  +1  -1  +1  +1  -1  +1  -1  -1
   -1  -1  -1  +1  +1  +1  -1  +1  -1  -1
   +1  -1  -1  +1  +1  +1  -1  +1  -1  -1
   -1  +1  -1  +1  +1  +1  -1  +1  -1  -1
   +1  +1  -1  +1  +1  +1  -1  +1  -1  -1
   -1  -1  +1  +1  +1  +1  -1  +1  -1  -1
   +1  -1  +1  +1  +1  +1  -1  +1  -1  -1
   -1  +1  +1  +1  +1  +1  -1  +1  -1  -1
   +1  +1  +1  +1  +1  +1  -1  +1  -1  -1
   -1  -1  -1  -1  -1  -1  +1  +1  -1  -1
   +1  -1  -1  -1  -1  -1  +1  +1  -1  -1
   -1  +1  -1  -1  -1  -1  +1  +1  -1  -1
   +1  +1  -1  -1  -1  -1  +1  +1  -1  -1
   -1  -1  +1  -1  -1  -1  +1  +1  -1  -1
   +1  -1  +1  -1  -1  -1  +1  +1  -1  -1
   -1  +1  +1  -1  -1  -1  +1  +1  -1  -1
   +1  +1  +1  -1  -1  -1  +1  +1  -1  -1
   -1  -1  -1  +1  -1  -1  +1  +1  -1  -1
   +1  -1  -1  +1  -1  -1  +1  +1  -1  -1
   -1  +1  -1  +1  -1  -1  +1  +1  -1  -1
   +1  +1  -1  +1  -1  -1  +1  +1  -1  -1
   -1  -1  +1  +1  -1  -1  +1  +1  -1  -1
   +1  -1  +1  +1  -1  -1  +1  +1  -1  -1
   -1  +1  +1  +1  -1  -1  +1  +1  -1  -1
   +1  +1  +1  +1  -1  -1  +1  +1  -1  -1
   -1  -1  -1  -1  +1  -1  +1  +1  -1  -1
   +1  -1  -1  -1  +1  -1  +1  +1  -1  -1
   -1  +1  -1  -1  +1  -1  +1  +1  -1  -1
   +1  +1  -1  -1  +1  -1  +1  +1  -1  -1
   -1  -1  +1  -1  +1  -1  +1  +1  -1  -1
   +1  -1  +1  -1  +1  -1  +1  +1  -1  -1
   -1  +1  +1  -1  +1  -1  +1  +1  -1  -1
   +1  +1  +1  -1  +1  -1  +1  +1  -1  -1
   -1  -1  -1  +1  +1  -1  +1  +1  -1  -1
   +1  -1  -1  +1  +1  -1  +1  +1  -1  -1
   -1  +1  -1  +1  +1  -1  +1  +1  -1  -1
   +1  +1  -1  +1  +1  -1  +1  +1  -1  -1
   -1  -1  +1  +1  +1  -1  +1  +1  -1  -1
   +1  -1  +1  +1  +1  -1  +1  +1  -1  -1
   -1  +1  +1  +1  +1  -1  +1  +1  -1  -1
   +1  +1  +1  +1  +1  -1  +1  +1  -1  -1
   -1  -1  -1  -1  -1  +1  +1  +1  -1  -1
   +1  -1  -1  -1  -1  +1  +1  +1  -1  -1
   -1  +1  -1  -1  -1  +1  +1  +1  -1  -1
   +1  +1  -1  -1  -1  +1  +1  +1  -1  -1
   -1  -1  +1  -1  -1  +1  +1  +1  -1  -1
   +1  -1  +1  -1  -1  +1  +1  +1  -1  -1
   -1  +1  +1  -1  -1  +1  +1  +1  -1  -1
   +1  +1  +1  -1  -1  +1  +1  +1  -1  -1
   -1  -1  -1  +1  -1  +1  +1  +1  -1  -1
   +1  -1  -1  +1  -1  +1  +1  +1  -1  -1
   -1  +1  -1  +1  -1  +1  +1  +1  -1  -1
   +1  +1  -1  +1  -1  +1  +1  +1  -1  -1
   -1  -1  +1  +1  -1  +1  +1  +1  -1  -1
   +1  -1  +1  +1  -1  +1  +1  +1  -1  -1
   -1  +1  +1  +1  -1  +1  +1  +1  -1  -1
   +1  +1  +1  +1  -1  +1  +1  +1  -1  -1
   -1  -1  -1  -1  +1  +1  +1  +1  -1  -1
   +1  -1  -1  -1  +1  +1  +1  +1  -1  -1
   -1  +1  -1  -1  +1  +1  +1  +1  -1  -1
   +1  +1  -1  -1  +1  +1  +1  +1  -1  -1
   -1  -1  +1  -1  +1  +1  +1  +1  -1  -1
   +1  -1  +1  -1  +1  +1  +1  +1  -1  -1
   -1  +1  +1  -1  +1  +1  +1  +1  -1  -1
   +1  +1  +1  -1  +1  +1  +1  +1  -1  -1
   -1  -1  -1  +1  +1  +1  +1  +1  -1  -1
   +1  -1  -1  +1  +1  +1  +1  +1  -1  -1
   -1  +1  -1  +1  +1  +1  +1  +1  -1  -1
   +1  +1  -1  +1  +1  +1  +1  +1  -1  -1
   -1  -1  +1  +1  +1  +1  +1  +1  -1  -1
   +1  -1  +1  +1  +1  +1  +1  +1  -1  -1
   -1  +1  +1  +1  +1  +1  +1  +1  -1  -1
   +1  +1  +1  +1  +1  +1  +1  +1  -1  -1
   -1  -1  -1  -1  -1  -1  -1  -1  +1  -1
   +1  -1  -1  -1  -1  -1  -1  -1  +1  -1
   -1  +1  -1  -1  -1  -1  -1  -1  +1  -1
   +1  +1  -1  -1  -1  -1  -1  -1  +1  -1
   -1  -1  +1  -1  -1  -1  -1  -1  +1  -1
   +1  -1  +1  -1  -1  -1  -1  -1  +1  -1
   -1  +1  +1  -1  -1  -1  -1  -1  +1  -1
   +1  +1  +1  -1  -1  -1  -1  -1  +1  -1
   -1  -1  -1  +1  -1  -1  -1  -1  +1  -1
   +1  -1  -1  +1  -1  -1  -1  -1  +1  -1
   -1  +1  -1  +1  -1  -1  -1  -1  +1  -1
   +1  +1  -1  +1  -1  -1  -1  -1  +1  -1
   -1  -1  +1  +1  -1  -1  -1  -1  +1  -1
   +1  -1  +1  +1  -1  -1  -1  -1  +1  -1
   -1  +1  +1  +1  -1  -1  -1  -1  +1  -1
   +1  +1  +1  +1  -1  -1  -1  -1  +1  -1
   -1  -1  -1  -1  +1  -1  -1  -1  +1  -1
   +1  -1  -1  -1  +1  -1  -1  -1  +1  -1
   -1  +1  -1  -1  +1  -1  -1  -1  +1  -1
   +1  +1  -1  -1  +1  -1  -1  -1  +1  -1
   -1  -1  +1  -1  +1  -1  -1  -1  +1  -1
   +1  -1  +1  -1  +1  -1  -1  -1  +1  -1
   -1  +1  +1  -1  +1  -1  -1  -1  +1  -1
   +1  +1  +1  -1  +1  -1  -1  -1  +1  -1
   -1  -1  -1  +1  +1  -1  -1  -1  +1  -1
   +1  -1  -1  +1  +1  -1  -1  -1  +1  -1
   -1  +1  -1  +1  +1  -1  -1  -1  +1  -1
   +1  +1  -1  +1  +1  -1  -1  -1  +1  -1
   -1  -1  +1  +1  +1  -1  -1  -1  +1  -1
   +1  -1  +1  +1  +1  -1  -1  -1  +1  -1
   -1  +1  +1  +1  +1  -1  -1  -1  +1  -1
   +1  +1  +1  +1  +1  -1  -1  -1  +1  -1
   -1  -1  -1  -1  -1  +1  -1  -1  +1  -1
   +1  -1  -1  -1  -1  +1  -1  -1  +1  -1
   -1  +1  -1  -1  -1  +1  -1  -1  +1  -1
   +1  +1  -1  -1  -1  +1  -1  -1  +1  -1
   -1  -1  +1  -1  -1  +1  -1  -1  +1  -1
   +1  -1  +1  -1  -1  +1  -1  -1  +1  -1
   -1  +1  +1  -1  -1  +1  -1  -1  +1  -1
   +1  +1  +1  -1  -1  +1  -1  -1  +1  -1
   -1  -1  -1  +1  -1  +1  -1  -1  +1  -1
   +1  -1  -1  +1  -1  +1  -1  -1  +1  -1
   -1  +1  -1  +1  -1  +1  -1  -1  +1  -1
   +1  +1  -1  +1  -1  +1  -1  -1  +1  -1
   -1  -1  +1  +1  -1  +1  -1  -1  +1  -1
   +1  -1  +1  +1  -1  +1  -1  -1  +1  -1
   -1  +1  +1  +1  -1  +1  -1  -1  +1  -1
   +1  +1  +1  +1  -1  +1  -1  -1  +1  -1
   -1  -1  -1  -1  +1  +1  -1  -1  +1  -1
   +1  -1  -1  -1  +1  +1  -1  -1  +1  -1
   -1  +1  -1  -1  +1  +1  -1  -1  +1  -1
   +1  +1  -1  -1  +1  +1  -1  -1  +1  -1
   -1  -1  +1  -1  +1  +1  -1  -1  +1  -1
   +1  -1  +1  -1  +1  +1  -1  -1  +1  -1
   -1  +1  +1  -1  +1  +1  -1  -1  +1  -1
   +1  +1  +1  -1  +1  +1  -1  -1  +1  -1
   -1  -1  -1  +1  +1  +1  -1  -1  +1  -1
   +1  -1  -1  +1  +1  +1  -1  -1  +1  -1
   -1  +1  -1  +1  +1  +1  -1  -1  +1  -1
   +1  +1  -1  +1  +1  +1  -1  -1  +1  -1
   -1  -1  +1  +1  +1  +1  -1  -1  +1  -1
   +1  -1  +1  +1  +1  +1  -1  -1  +1  -1
   -1  +1  +1  +1  +1  +1  -1  -1  +1  -1
