RANDOM PERMUTATIONS OF THE INTEGERS 1 TO 100

NOTE--THE PRIMARY PURPOSE OF THIS SET OF RANDOM PERMUTATIONS
      IS TO ASSIST IN THE RUN SEQUENCE RANDOMIZATION
      OF EXPERIMENT DESIGNS WITH 100 OR FEWER RUNS.
NOTE--THIS FILE WAS DRAWN FROM (AND IS IDENTICAL TO) PAGE 93
      OF MOSES AND OAKFORD, TABLES OF RANDOM PERMUTATIONS,
      STANFORD UNIVERSITY PRESS, 1963.
NOTE--THIS FILE CONTAINS 7 DISTINCT RANDOM PERMUTATIONS
      OF THE INTEGERS 1 TO 100.  IN PRACTICE, ONLY ONE (OUT OF THE 7)
      BLOCKS IS USED AT A GIVEN TIME.  FOR MORE 1-100 PERMUTATIONS,
      SEE MOSES AND OAKFORD, PAGES 93 TO 119.
USE --"BLINDLY" PICK OUT A BLOCK AND THEN FOLLOW THE
      RANDOMIZATION SCHEME GIVEN IN THAT BLOCK.  FOR A DETAILED
      DESCRIPTION OF THE MECHANICS OF RANDOMIZATION, SEE
      COX, PLANNING OF EXPERIMENTS, WILEY, 1958, PAGES 70-72.
NOTE--TO READ THE PERMUTATION 3 BLOCKS DOWN
      (88 6 13 94 89 ... 48 14 36 5 58) INTO DATAPLOT, ENTER
           ROW LIMITS 38 42
           SERIAL READ PERMUTATION100.DAT X
DATE--JUNE 1988




  3  92  64  82  40  95  20  28  62  43  25   8  23  41  85   7  81  54   6  39
 59  79  70  18  71  55  66  15  72  75  96  34  24  93  51  63  77  94  45  98
 27  31  32  91  21  73  68  50  26  90  42  61  60  14  17  12  99  69  11  97
 19  84  44  56  49  80  58  83  88  76  53  52   5  47  16  29  57   2  10  67
 78  33  48  86  37  35  89  38  87  65  13  46  36   1 100  74  30   4  22   9

 96  95  70  74  84  81  75  64  89  50  86   1  10  34  47  91  53  36   8  32
 93  63   5  78  56   2  48  22  68  21  31  59  88  25  90  26  80  39  71  69
 24  16  41  28  17  19  99  61  94  38  79  20   7  83  40  14  42  30  23  52
  4   3  46  45  98  44  27  97  35  62  54  18 100  51   6  29  55  37  33   9
 85  12  58  49  11  82  92  57  76  60  72  87  67  13  65  66  43  73  15  77

 88   6  13  94  89  11  91  65  26  64  73  24  27  67  46 100  17  71  39  70
 41  78  35  38   3  95   4  63  10  43  59  50  97   8  93   9  82  75  57  52
 51  96  77  98  30  40  32  60  20  66  62  12  37  33   1  55  90   2  25  23
 84  45  34  86  28  19  72  31  61  22  69  74  99  29  21  16  76  49  85   7
 68  18  81  47  87  15  42  79  83  92  53  80  44  54  56  48  14  36   5  58

100  82  66  90  41  68  86  79  48  46  18  61  94  73  12  70   1  34  97  30
 17  92  13  32  49  76  25  38  43  96  91   7  40  54  20  60  51   5  88  37
 42  53  77  59  15  85  52  24   3   9  28  57  80   2  55  67  64  89  95  69
 35  78  10  23  83  99   8  75  26  11  84  36  16  31  62  63  74  45  19   6
 98  14  21  93  39  29  33  71  47  27  56  50  87  72  81  44  58  22  65   4

 54  38  88  61  69  25  34   7  26  22  90   2  96  35  41  83  72  50  31  98
 42  21  77  92  46  17  68  19  14  65   8  85  45  74  60   9  81   1  51  30
 64   4  49  71  78  86  28  94  47  16  89  10  52  82  37  24   6  32  91  99
 36  87 100  76  93   5  75  84  79  13  63  70  11  57  80  97  95  15  18  23
 39  29  58  12  59  67  27  66  20  62  43  73  44  33  40  48   3  53  56  55

  2  37  85  27  68  99  17  50  30  44  23  64  46  69  22  26  49   4  29  62
  1  66  21  71  86  10  51  89  95  43  60  24  42  88  84  36  25  19  72  20
 14  15  94  92  93  52   8  97   5  54  48  81  12  79  56  73   6  80  98  40
 33  11  39   3  35  82  53  65  63   9  45  18  78  16  34  41   7  32  28  47
 96  75  91  76  87  58  61  90  57  55  59  38  67  31  70  77 100  74  83  13

 42  30  28  59   4  76  44  87  58  13  97  27  23  47  98  72  33  94  21   1
 45  55   3  35  39  38  66  84  70  69  81  24  34  46  77  99  86  96   7  91
  2  50   5  17  10  92  57  95  52  32  49  85  40  14  79  29  19  65  60  83
 89  88  37  48  90  12   8   6  62  20  75  25  11  22  56  80   9  26  93  36
 78  51  82  15  61  63  54 100  68  31  64  53  67  41  74  16  18  73  43  71

 16  88  90  83  96  18  58  89  35  78  15  47  13  80  36  93  39  54  40  95
 49  75   8  25  74  11  23  42  37   6   9  27  79  57  87  97  73  46  68  43
 48  34  63 100  26  21  82  29  76  85   1  72  14  86  41  53  33  56  70  84
 28   2  31  20  98  22  69  52   7   5  61  59   4  44  51  10  24  55  99  19
 62  81  32  64  12  65  91  66  94  77  30  38   3  67  71  17  60  45  92  50
