LATIN SQUARE (5 BY 5)
NUMBER OF FACTORS                = 3
NUMBER OF LEVELS FOR EACH FACTOR = 5
NUMBER OF OBSERVATIONS           = 25
REFERENCE--BOX, HUNTER, AND HUNTER,
           STATISTICS FOR EXPERIMENTERS, PAGE 246
NOTE--THIS DESIGN IS EQUIVALENT TO A
      4**(3-1) FRACTIONAL FACTORIAL DESIGN
      AND PART OF ONE OF TAGUCHI'S L16 DESIGNS.
NOTE--IF POSSIBLE, THIS (AS WITH ALL EXPERIMENT DESIGNS)
      SHOULD BE RUN IN RANDOM ORDER
      (TO ASSIST IN THIS RANDOMIZATION,
      SEE DATAPLOT'S REFERENCE FILES OF
      RANDOM PERMUTATIONS).
NOTE--FACTOR X1 BELOW IS THE PRIMARY FACTOR OF INTEREST
      FACTOR X2 BELOW IS NUISANCE/BLOCKING FACTOR #1
      FACTOR X3 BELOW IS NUISANCE/BLOCKING FACTOR #2
NOTE--AN ASSUMPTION IN USING A LATIN SQUARE IS THAT
      NO INTERACTIONS EXIST AMONG ANY OF THE 3 FACTORS
NOTE--TO READ THIS FILE INTO DATAPLOT--
      SKIP 50
      READ LATSQ4.DAT X1 X2 X3
DATE--MAY 1989
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
X1     X2 X3
------------
1      1  1
2      1  2
3      1  3
4      1  4
5      1  5
3      2  1
4      2  2
5      2  3
1      2  4
2      2  5
5      3  1
1      3  2
2      3  3
3      3  4
4      3  5
2      4  1
3      4  2
4      4  3
5      4  4
1      4  5
4      5  1
5      5  2
1      5  3
2      5  4
3      5  5
