This is the data file   MPC61.DAT.
Source: This example is used on page mpc61.htm of the e-Handbook.
        This is a case study of a gauge study for resistivity
        measurements.  Data is from Carroll Croakin.

Description:  Measurements of resistivity on 100 ohm.cm wafers were made
              according to an ASTM Standard Test Method (ASTM F84) to assess
              the sources of uncertainty in the measurement system.
              Resistivity measurements have been studied over the years, and
              it is clear from those data that there are sources of
              variability affecting the process beyond the basic imprecision
              of the gauges.  Changes in measurement results have been noted
              over days and over months and the data in this study are
              structured to quantify these time-dependent changes in the
              measurement process. 

              The gauges for the study were five probes used to measure
              resistivity of silicon wafers. The five gauges are assumed
              to represent a random sample of typical 4-point gauges for
              making resistivity measurements. There is a question of
              whether or not the gauges are essentially equivalent or whether
              biases among them are possible. 

Data:         Column 1:   Run Number (1 or 2)
              Column 2:   Wafer ID (check standards 138, 139, 140, 141, 142)
              Column 3:   Probe (1, 281, 283 2062, 2362)
              Column 4:   Month
              Column 5:   Day
              Column 6:   Operator (1 or 2)
              Column 7:   Temperature
              Column 8:   Average of Resistivity Measurements
              Column 9:   Standard Deviation of Resistivity Measurements

To read into Dataplot, enter

    SKIP 25
    READ MPC61.DAT RUNID WAFERID PROBE MONTH DAY OPERATOR TEMP AVERAGE STDDEV











RUN WAFER  PROBE  MONTH   DAY       OP    TEMP    AVERAGE    STDDEV
-------------------------------------------------------------------
1  138.      1.      3.     15.      1.   22.98   95.1772    0.1191
1  138.      1.      3.     17.      1.   23.02   95.1567    0.0183
1  138.      1.      3.     18.      1.   22.79   95.1937    0.1282
1  138.      1.      3.     21.      1.   23.17   95.1959    0.0398
1  138.      1.      3.     23.      2.   23.25   95.1442    0.0346
1  138.      1.      3.     23.      1.   23.20   95.0610    0.1539
1  138.    281.      3.     16.      1.   22.99   95.1591    0.0963
1  138.    281.      3.     17.      1.   22.97   95.1195    0.0606
1  138.    281.      3.     18.      1.   22.83   95.1065    0.0842
1  138.    281.      3.     21.      1.   23.28   95.0925    0.0973
1  138.    281.      3.     23.      2.   23.14   95.1990    0.1062
1  138.    281.      3.     23.      1.   23.16   95.1682    0.1090
1  138.    283.      3.     16.      1.   22.95   95.1252    0.0531
1  138.    283.      3.     17.      1.   23.08   95.1600    0.0998
1  138.    283.      3.     18.      1.   23.13   95.0818    0.1108
1  138.    283.      3.     21.      1.   23.28   95.1620    0.0408
1  138.    283.      3.     22.      1.   23.36   95.1735    0.0501
1  138.    283.      3.     24.      2.   22.97   95.1932    0.0287
1  138.   2062.      3.     16.      1.   22.97   95.1311    0.1066
1  138.   2062.      3.     17.      1.   22.98   95.1132    0.0415
1  138.   2062.      3.     18.      1.   23.16   95.0432    0.0491
1  138.   2062.      3.     21.      1.   23.16   95.1254    0.0603
1  138.   2062.      3.     22.      1.   23.28   95.1322    0.0561
1  138.   2062.      3.     24.      2.   23.19   95.1299    0.0349
1  138.   2362.      3.     15.      1.   23.08   95.1162    0.0480
1  138.   2362.      3.     17.      1.   23.01   95.0569    0.0577
1  138.   2362.      3.     18.      1.   22.97   95.0598    0.0516
1  138.   2362.      3.     22.      1.   23.23   95.1487    0.0386
1  138.   2362.      3.     23.      2.   23.28   95.0743    0.0256
1  138.   2362.      3.     24.      2.   23.10   95.1010    0.0420
1  139.      1.      3.     15.      1.   23.01   99.3528    0.1424
1  139.      1.      3.     17.      1.   23.00   99.2940    0.0660
1  139.      1.      3.     17.      1.   23.01   99.2340    0.1179
1  139.      1.      3.     21.      1.   23.20   99.3489    0.0506
1  139.      1.      3.     23.      2.   23.22   99.2625    0.1111
1  139.      1.      3.     23.      1.   23.22   99.3787    0.1103
1  139.    281.      3.     16.      1.   22.95   99.3244    0.1134
1  139.    281.      3.     17.      1.   22.98   99.3378    0.0949
1  139.    281.      3.     18.      1.   22.86   99.3424    0.0847
1  139.    281.      3.     22.      1.   23.17   99.4033    0.0801
1  139.    281.      3.     23.      2.   23.10   99.3717    0.0630
1  139.    281.      3.     23.      1.   23.14   99.3493    0.1157
1  139.    283.      3.     16.      1.   22.94   99.3065    0.0381
1  139.    283.      3.     17.      1.   23.09   99.3280    0.1153
1  139.    283.      3.     18.      1.   23.11   99.3000    0.0818
1  139.    283.      3.     21.      1.   23.25   99.3347    0.0972
