THIS IS DATAPLOT DATA FILE     RENNEX.DAT
OXYGEN IN SILICON SRM
NUMBER OF OBSERVATIONS = 164
NUMBER OF RESPONSE VARIABLES = 4
ORDER OF VARIABLES ON A LINE IMAGE--
   1. RESPONSE VARIABLE 1 = OXYGEN CONC. FOR LOW-OXYGEN SPECIMAN
   2. RESPONSE VARIABLE 2 = OXYGEN CONC. FOR MID-OXYGEN SPECIMAN
   3. RESPONSE VARIABLE 3 = OXYGEN CONC. FOR CONTROL SPECIMAN
   4. RESPONSE VARIABLE 4 = OXYGEN CONC. FOR HIGH-OXYGEN SPECIMAN
TO READ THIS INTO DATAPLOT--
   SKIP 25
   READ RENNEX.DAT Y1 Y2 YC Y3 SET GROUP
 
 
 
 
 
 
 
 
 
 
 
 
----------------------------------------------
18.04340  19.68870  24.28130  27.11420   1   1
18.04060  19.69390  24.27550  27.09940   2   1
18.04940  19.69570  24.27030  27.10730   3   1
18.03430  19.68620  24.26990  27.12510   4   1
18.03080  19.67790  24.27070  27.10310   5   1
18.04890  19.69020  24.27080  27.12480   6   1
18.03260  19.68200  24.26950  27.12130   7   2
18.03870  19.69000  24.28300  27.12660   8   2
18.05050  19.70180  24.29870  27.13900   9   2
18.03950  19.69220  24.28160  27.13810  10   2
18.04040  19.70120  24.26990  27.13640  11   2
18.02900  19.67570  24.27150  27.13420  12   2
18.04130  19.69750  24.27680  27.15300  13   2
18.04220  19.68730  24.26510  27.12600  14   3
18.05620  19.70060  24.27850  27.13400  15   3
18.04690  19.69940  24.28230  27.14590  16   3
18.06610  19.70490  24.28450  27.14720  17   3
18.05060  19.71150  24.27090  27.12870  18   3
18.06230  19.70320  24.29410  27.15090  19   4
18.06260  19.71400  24.30680  27.13650  20   4
18.05660  19.71660  24.31060  27.14920  21   4
18.07000  19.71290  24.31010  27.13400  22   4
18.06910  19.70930  24.29480  27.16020  23   4
18.06180  19.70380  24.29820  27.14220  24   4
18.06250  19.70670  24.29990  27.15990  25   5
18.06020  19.70530  24.28580  27.13820  26   5
18.05310  19.69160  24.29400  27.12740  27   5
18.04060  19.68330  24.29480  27.11260  28   5
18.03850  19.67240  24.28510  27.11950  29   5
18.03920  19.68460  24.26950  27.12300  30   5
18.04570  19.69680  24.26330  27.12700  31   6
18.03770  19.69580  24.26130  27.11600  32   6
18.03320  19.68630  24.26360  27.11740  33   6
18.03260  19.68590  24.26230  27.10380  34   6
18.01580  19.68060  24.24230  27.11770  35   6
18.01830  19.65470  24.24690  27.09580  36   6
18.02490  19.67980  24.26680  27.10770  37   7
18.03630  19.66880  24.26890  27.10560  38   7
18.01660  19.66840  24.25030  27.11330  39   7
18.02850  19.67600  24.25500  27.09840  40   7
18.02080  19.65380  24.24920  27.10820  41   7
18.03770  19.68060  24.25540  27.11200  42   7
18.01850  19.65950  24.24690  27.10560  43   7
18.03270  19.66710  24.24560  27.09920  44   7
18.03630  19.66530  24.24150  27.11180  45   7
18.03130  19.66350  24.26280  27.10220  46   7
18.02930  19.66450  24.24830  27.09920  47   7
18.01760  19.64580  24.24370  27.09490  48   7
18.02800  19.66420  24.24640  27.08750  49   7
18.02140  19.65460  24.23850  27.08590  50   7
18.03150  19.66760  24.23880  27.08960  51   7
18.02220  19.65890  24.23910  27.08650  52   7
18.03940  19.66020  24.25800  27.09560  53   8
18.03190  19.66730  24.24690  27.10490  54   8
18.03910  19.65340  24.25750  27.09300  55   8
18.04090  19.65760  24.25490  27.07910  56   8
18.03830  19.65720  24.24180  27.09050  57   8
18.02890  19.66010  24.25180  27.09640  58   8
18.03060  19.66110  24.25570  27.09790  59   8
18.04210  19.66700  24.25040  27.09600  60   8
18.04110  19.66000  24.25050  27.09790  61   8
18.02890  19.65450  24.24980  27.09480  62   8
18.04540  19.64950  24.27970  27.11960  63   9
18.05490  19.66760  24.27540  27.11090  64   9
18.04700  19.65890  24.27170  27.09970  65   9
18.03960  19.65840  24.25620  27.11940  66   9
18.04610  19.65950  24.25750  27.11580  67   9
18.04050  19.67550  24.25850  27.11250  68  10
18.03940  19.67190  24.25680  27.10860  69  10
18.04200  19.66710  24.26120  27.10000  70  10
