* simulated solid tumor data
* Hoaglin/Mosteller/Tukey Table 6-5 p122
*
* col 1 = oncologist
* col 2 = matl (1=cork 2=rubber)
* col 3 = form (1=small 2=oblong 3=large)
* replicated measurements for 13 oncologists
*
***********************
*
1  1  1  667
1  1  1  529
1  1  2  1258
1  1  2  810
1  1  3  1050
1  1  3  960
1  2  1  696
1  2  1  675
1  2  2  875
1  2  2  910
1  2  3  1225
1  2  3  1155
2  1  1  625
2  1  1  900
2  1  2  750
2  1  2  1225
2  1  3  1225
2  1  3  1225
2  2  1  625
2  2  1  900
2  2  2  900
2  2  2  1600
2  2  3  1225
2  2  3  1600
3  1  1  783
3  1  1  900
3  1  2  986
3  1  2  1184
3  1  3  1089
3  1  3  1024
3  2  1  676
3  2  1  625
3  2  2  884
3  2  2  1200
3  2  3  1330
3  2  3  1260
4  1  1  1120
4  1  1  1050
4  1  2  1050
4  1  2  1290
4  1  3  1400
4  1  3  1520
4  2  1  960
4  2  1  840
4  2  2  950
4  2  2  1184
4  2  3  1400
4  2  3  1600
5  1  1  1575
5  1  1  1225
5  1  2  1520
5  1  2  2025
5  1  3  1225
5  1  3  2025
5  2  1  1365
5  2  1  1050
5  2  2  1482
5  2  2  1575
5  2  3  2250
5  2  3  1600
6  1  1  1600
6  1  1  1400
6  1  2  1710
6  1  2  1750
6  1  3  2236
6  1  3  2500
6  2  1  1485
6  2  1  1400
6  2  2  1500
6  2  2  1575
6  2  3  2100
6  2  3  2310
7  1  1  1056
7  1  1  1024
7  1  2  1280
7  1  2  1320
7  1  3  1404
7  1  3  1368
7  2  1  1023
7  2  1  961
7  2  2  1365
7  2  2  1160
7  2  3  1640
7  2  3  1640
8  1  1  1188
8  1  1  1184
8  1  2  1287
8  1  2  1295
8  1  3  1332
8  1  3  1638
8  2  1  961
8  2  1  928
8  2  2  1344
8  2  2  1120
8  2  3  1600
8  2  3  1406
9  1  1  1225
9  1  1  900
9  1  2  1225
9  1  2  1225
9  1  3  1225
9  1  3  1225
9  2  1  900
9  2  1  750
9  2  2  1050
9  2  2  980
9  2  3  1600
9  2  3  1444
10  1  1  1225
10  1  1  900
10  1  2  1600
10  1  2  1050
10  1  3  1600
10  1  3  1800
10  2  1  1225
10  2  1  1480
10  2  2  1600
10  2  2  2000
10  2  3  2025
10  2  3  2500
11  1  1  960
11  1  1  924
11  1  2  1470
11  1  2  1400
11  1  3  1800
11  1  3  1225
11  2  1  900
11  2  1  1050
11  2  2  1344
11  2  2  1400
11  2  3  1692
11  2  3  1200
12  1  1  1020
12  1  1  784
12  1  2  1160
12  1  2  1120
12  1  3  1480
12  1  3  1400
12  2  1  900
12  2  1  1156
12  2  2  1160
12  2  2  1120
12  2  3  1849
12  2  3  1634
13  1  1  928
13  1  1  783
13  1  2  1050
13  1  2  1120
13  1  3  1224
13  1  3  1224
13  2  1  840
13  2  1  400
13  2  2  1110
13  2  2  1292
13  2  3  1369
13  2  3  1369

