This is Dataplot data file LITHOGRA.DAT
This file was recieved from Jack Prins of Sematech.
The width of a line on a silicon wafer is measured for
several factor variables.

Response variable      = Line width in a silicon wafer
Number of observations = 450
Order of variables on a line image--
   1. Factor 1          =   Cassette number = grouping of silicon
                            wafers (1 to 30)
   2. Factor 2          =   Wafer number in a given cassette (there
                            are 3 wafers per cassette)
   3. Factor 3          =   Site on the wafer
                            1 = Top
                            2 = Left
                            3 = Center
                            4 = Right
                            5 = Bottom
   4. Response variable = Width of a line
   5. Sequence Number
   6. Response variable = Cleaned up version of line width
To read this file into Dataplot--
   SKIP 25
   READ LITHOGRA.DAT CASSETTE WAFER SITE LINEWIDT RUNSEQ
------------------------
     1.     1.     1.    3.199275     1.    3.197275
     1.     1.     2.    2.253081     2.    2.249081
     1.     1.     3.    2.074308     3.    2.068308
     1.     1.     4.    2.418206     4.    2.410206
     1.     1.     5.    2.393732     5.    2.383732
     1.     2.     1.    2.654947     6.    2.642947
     1.     2.     2.    2.003234     7.    1.989234
     1.     2.     3.    1.861268     8.    1.845268
     1.     2.     4.    2.136102     9.    2.118102
     1.     2.     5.    1.976495    10.    1.956495
     1.     3.     1.    2.887053    11.    2.865053
     1.     3.     2.    2.061239    12.    2.037239
     1.     3.     3.    1.625191    13.    1.599191
     1.     3.     4.    2.304313    14.    2.276313
     1.     3.     5.    2.233187    15.    2.203187
     2.     1.     1.    3.160233    16.    3.128233
     2.     1.     2.    2.518913    17.    2.484913
     2.     1.     3.    2.072211    18.    2.036211
     2.     1.     4.    2.287210    19.    2.249210
     2.     1.     5.    2.120452    20.    2.080452
     2.     2.     1.    2.063058    21.    2.021058
     2.     2.     2.    2.217220    22.    2.173220
     2.     2.     3.    1.472945    23.    1.426945
     2.     2.     4.    1.684581    24.    1.636581
     2.     2.     5.    1.900688    25.    1.850688
     2.     3.     1.    2.346254    26.    2.294254
     2.     3.     2.    2.172825    27.    2.118825
     2.     3.     3.    1.536538    28.    1.480538
     2.     3.     4.    1.966630    29.    1.908630
     2.     3.     5.    2.251576    30.    2.191576
     3.     1.     1.    2.198141    31.    2.136141
     3.     1.     2.    1.728784    32.    1.664784
     3.     1.     3.    1.357348    33.    1.291348
     3.     1.     4.    1.673159    34.    1.605159
     3.     1.     5.    1.429586    35.    1.359586
     3.     2.     1.    2.231291    36.    2.159291
     3.     2.     2.    1.561993    37.    1.487993
     3.     2.     3.    1.520104    38.    1.444104
     3.     2.     4.    2.066068    39.    1.988068
     3.     2.     5.    1.777603    40.    1.697603
     3.     3.     1.    2.244736    41.    2.162736
     3.     3.     2.    1.745877    42.    1.661877
     3.     3.     3.    1.366895    43.    1.280895
     3.     3.     4.    1.615229    44.    1.527229
     3.     3.     5.    1.540863    45.    1.450863
     4.     1.     1.    2.929037    46.    2.837037
     4.     1.     2.    2.035900    47.    1.941900
     4.     1.     3.    1.786147    48.    1.690147
     4.     1.     4.    1.980323    49.    1.882323
     4.     1.     5.    2.162919    50.    2.062919
     4.     2.     1.    2.855798    51.    2.753798
     4.     2.     2.    2.104193    52.    2.000193
     4.     2.     3.    1.919507    53.    1.813507
     4.     2.     4.    2.019415    54.    1.911415
     4.     2.     5.    2.228705    55.    2.118705
     4.     3.     1.    3.219292    56.    3.107292
     4.     3.     2.    2.900430    57.    2.786430
     4.     3.     3.    2.171262    58.    2.055262
     4.     3.     4.    3.041250    59.    2.923250
     4.     3.     5.    3.188804    60.    3.068804
     5.     1.     1.    3.051234    61.    2.929234
     5.     1.     2.    2.506230    62.    2.382230
     5.     1.     3.    1.950486    63.    1.824486
     5.     1.     4.    2.467719    64.    2.339719
     5.     1.     5.    2.581881    65.    2.451881
     5.     2.     1.    3.857221    66.    3.725221
     5.     2.     2.    3.347343    67.    3.213343
     5.     2.     3.    2.533870    68.    2.397870
