This is Dataplot Data File     ALVAREZ.DAT
Mexican Interlab Atomic Absorption Spectrometic Experiment
NIST Contact--Laura Alvarez-Rojas
Number of Observations = 90
Response Variable 1 = Intensity (for Iron)
Response Variable 2 = Intensity (for Copper)
Response Variable 3 = Intensity (for Magnesium)
Number of Variables per line image  = 10
Order of Variables on a line image--
   1. Response Variable 1 = Spectrometric Intensity for Iron
   2. Response Variable 2 = Spectrometric Intensity for Copper
   3. Response Variable 3 = Spectrometric Intensity for IronMagnesium
   4. Factor 1 = Lab         (5 levels)
   5. Factor 2 = Day         (3 levels)
   6. Factor 3 = Time of Day (2 levels)
   7. Factor 4 = Sample      (3 levels)
Problem Classification: Multi-factor, Interlab
Note--The coding of -999 indicates no data collected
To read this into Dataplot--
   SKIP 25
   READ ALVAREZ.DAT Y1 Y2 Y3 X1 X2 X3 X4
 
  Iron     Copper   Magnesium    Lab   Day  Time  Sample
Intensity Intensity Intensity
--------------------------------------------------------
  52.7468   24.6883    9.3507     1     1     1     1
  52.7468   24.6883    9.4740     1     1     1     2
-999.0000 -999.0000 -999.0000     1     1     1     3
  51.7426   24.6890    9.4105     1     1     2     1
  51.3882   25.6613    9.2932     1     1     2     2
-999.0000 -999.0000 -999.0000     1     1     2     3
  49.6131   24.9546   12.9614     1     2     1     1
  49.4321   24.7411   12.9614     1     2     1     2
  49.7941   24.7411   12.7761     1     2     1     3
  50.4024   25.3765   12.8856     1     2     2     1
  50.1450   25.6613   12.8856     1     2     2     2
  50.1450   25.2735   12.8856     1     2     2     3
  51.3866   24.9083   12.8098     1     3     1     1
  51.3866   24.8050   13.0507     1     3     1     2
  51.5653   24.8050   13.5325     1     3     1     3
  58.0236   25.2714   13.1136     1     3     2     1
  57.9111   25.2714   13.1130     1     3     2     2
  58.1361   25.1681   13.1136     1     3     2     3
  43.3402   23.7892   12.9536     2     1     1     1
  43.6382   24.1379   13.8839     2     1     1     2
  43.8424   24.1167   12.9236     2     1     1     3
  43.5332   23.7956   13.3778     2     1     2     1
  43.2738   23.9540   13.6756     2     1     2     2
  43.5984   23.9955   13.8663     2     1     2     3
  43.1750   23.4910   13.9629     2     2     1     1
  43.0092   23.9080   13.8800     2     2     1     2
  43.0185   24.0145   13.2450     2     2     1     3
  43.8467   23.1250   13.4353     2     2     2     1
  43.0525   24.1227   13.2433     2     2     2     2
  43.5038   24.0290   13.4143     2     2     2     3
  43.8281   23.2433   13.9005     2     3     1     1
-999.0000 -999.0000 -999.0000     2     3     1     2
-999.0000 -999.0000 -999.0000     2     3     1     3
-999.0000 -999.0000 -999.0000     2     3     2     1
-999.0000 -999.0000 -999.0000     2     3     2     2
-999.0000 -999.0000 -999.0000     2     3     2     3
  49.0000   24.0000   12.0000     3     1     1     1
  49.0000   24.0000   12.0000     3     1     1     2
  49.0000   24.0000   12.0000     3     1     1     3
  48.0000   24.0000   12.0000     3     1     2     1
  48.0000   24.0000   12.0000     3     1     2     2
  48.0000   24.0000   12.0000     3     1     2     3
  49.0000   24.0000   12.0000     3     2     1     1
  49.0000   24.0000   12.0000     3     2     1     2
  49.0000   24.0000   12.0000     3     2     1     3
  49.0000   24.0000   12.0000     3     2     2     1
  48.0000   24.0000   12.0000     3     2     2     2
  49.0000   24.0000   12.0000     3     2     2     3
  48.0000   24.0000   12.0000     3     3     1     1
  48.0000   24.0000   12.0000     3     3     1     2
  48.0000   24.0000   12.0000     3     3     1     3
  48.0000   24.0000   12.0000     3     3     2     1
  49.0000   24.0000   12.0000     3     3     2     2
  48.0000   24.0000   12.0000     3     3     2     3
  50.1800   24.5100   12.5300     4     1     1     1
  50.3500   24.5500   12.3700     4     1     1     2
  50.3400   24.5400   12.3900     4     1     1     3
  50.4900   24.3300   12.3500     4     1     2     1
  50.5700   24.5300   12.4500     4     1     2     2
  50.2200   24.3000   12.3700     4     1     2     3
  49.0600   24.4000   12.4500     4     2     1     1
  49.2200   24.2900   12.5300     4     2     1     2
  49.6600   24.3600   12.2300     4     2     1     3
  49.3700   24.5000   12.6000     4     2     2     1
  49.5000   24.3500   12.3200     4     2     2     2
  49.6700   24.2800   12.2400     4     2     2     3
  49.9500   24.4400   12.4200     4     3     1     1
  49.2800   24.3700   12.5600     4     3     1     2
  49.9600   24.4300   12.4800     4     3     1     3
  50.2100   24.6500   12.2900     4     3     2     1
  50.3600   24.4600   12.6300     4     3     2     2
  50.5900   24.6000   12.5700     4     3     2     3
  51.5300   27.3700   15.1500     5     1     1     1
  50.6100   27.0800   15.1200     5     1     1     2
  49.9200   27.0900   15.1500     5     1     1     3
  50.7600   27.2700   15.2600     5     1     2     1
  49.6400   27.6300   15.2600     5     1     2     2
  49.6400   27.7500   15.2600     5     1     2     3
  52.2200   28.1100   15.5200     5     2     1     1
  49.9300   27.2900   15.6800     5     2     1     2
  49.2200   27.0600   15.7500     5     2     1     3
  50.6900   27.3700   15.1200     5     2     2     1
  49.9700   27.2600   15.9800     5     2     2     2
  49.6200   27.3700   16.1700     5     2     2     3
  50.4000   27.7100   15.4300     5     3     1     1
  50.0600   27.9400   15.2000     5     3     1     2
  49.8500   27.8300   15.4300     5     3     1     3
  50.6900   27.1900   15.1200     5     3     2     1
  50.5200   27.1900   15.4700     5     3     2     2
  49.9300   27.4000   15.5900     5     3     2     3
