106  1  1  1  -1  209            1
107  1  1  2  -1  198            1
108  1  1  3  -1  107            1
109  1  1  4  -1  118            1
110  1  1  5  -1  59             1
111  1  2  1  -1  869            1
112  1  2  2  -1  53             1
113  1  2  3  -1  62             1
114  1  2  4  -1  330            1
115  1  2  5  -1  95             1
106  2  1  1  -1  225            1
107  2  1  2  -1  194            1
108  2  1  3  -1  91             1
109  2  1  4  -1  90             1
110  2  1  5  -1  87             1
111  2  2  1  -1  1428           1
112  2  2  2  -1  41             1
113  2  2  3  -1  51             1
114  2  2  4  -1  217            1
115  2  2  5  -1  58             1
106  3  1  1  -1  210            1
107  3  1  2  -1  192            1
108  3  1  3  -1  94             1
109  3  1  4  -1  109            1
110  3  1  5  -1  95             1
111  3  2  1  -1  2384           1
112  3  2  2  -1  39             1
113  3  2  3  -1  44             1
114  3  2  4  -1  345            1
115  3  2  5  -1  60             1
106  4  1  1  -1  210            1
107  4  1  2  -1  192            1
108  4  1  3  -1  94             1
109  4  1  4  -1  109            1
110  4  1  5  -1  95             1
111  4  2  1  -1  2384           1
112  4  2  2  -1  39             1
113  4  2  3  -1  44             1
114  4  2  4  -1  345            1
115  4  2  5  -1  60             1
106  5  1  1  -1  795            1
107  5  1  2  -1  684            1
108  5  1  3  -1  631            1
109  5  1  4  -1  570            1
110  5  1  5  -1  570            1
111  5  2  1  -1  3611           1
112  5  2  2  -1  170            1
113  5  2  3  -1  493            1
114  5  2  4  -1  666            1
115  5  2  5  -1  664            1
106  6  1  1  -1  159            1
107  6  1  2  -1  90             1
108  6  1  3  -1  53             1
109  6  1  4  -1  73             1
110  6  1  5  -1  75             1
111  6  2  1  -1  2253           1
112  6  2  2  -1  17             1
113  6  2  3  -1  26             1
114  6  2  4  -1  135            1
115  6  2  5  -1  47             1
106  7  1  1  -1  182            1
107  7  1  2  -1  145            1
108  7  1  3  -1  93             1
109  7  1  4  -1  112            1
110  7  1  5  -1  129            1
111  7  2  1  -1  1638           1
112  7  2  2  -1  34             1
113  7  2  3  -1  35             1
114  7  2  4  -1  184            1
115  7  2  5  -1  53             1
106  8  1  1  -1  -700          4.98
107  8  1  2  -1  -700          5.15
108  8  1  3  -1  -700          5.15
109  8  1  4  -1  -700          5.15
110  8  1  5  -1  -700          5.15
111  8  2  1  -1  -700          5.00
112  8  2  2  -1  -700          10.09
113  8  2  3  -1  -700          5.15
114  8  2  4  -1  -700          5.15
115  8  2  5  -1  -700          5.15
