26 1 1 1 2 29
27 1 1 2 7 138
28 1 1 3 6 552
29 1 1 4 3 47
30 1 1 5 7 140
31 1 2 1 3 45
32 1 2 2 6 376
33 1 2 3 7 187
34 1 2 4 1 14
35 1 2 5 6 490
36 1 3 1 5 287
37 1 3 2 1 20
38 1 3 3 2 19
39 1 3 4 6 472
40 1 3 5 5 269
41 1 4 1 1 10
42 1 4 2 3 49
43 1 4 3 2 36
44 1 4 4 6 507
45 1 4 5 7 146
46 1 5 1 2 39
47 1 5 2 1 27
48 1 5 3 3 118
49 1 5 4 7 238
50 1 5 5 6 500
91 1 6 1 1 10
92 1 6 2 2 19
93 1 6 3 3 42
94 1 6 4 7 125
95 1 6 5 6 415
96 1 7 1 2 30
97 1 7 2 3 57
98 1 7 3 2 31
99 1 7 4 6 620
100 1 7 5 7 179
101 1 8 1 1 0
102 1 8 2 7 133
103 1 8 3 6 545
104 1 8 4 7 188
105 1 8 5 3 55
26 2 1 1 2 62
27 2 1 2 7 144
28 2 1 3 6 445
29 2 1 4 3 39
30 2 1 5 7 137
31 2 2 1 3 33
32 2 2 2 6 -900
33 2 2 3 7 135
34 2 2 4 1 0
35 2 2 5 6 352
36 2 3 1 5 237
37 2 3 2 1 7
38 2 3 3 2 14
39 2 3 4 6 462
40 2 3 5 5 254
41 2 4 1 1 0
42 2 4 2 3 13
43 2 4 3 2 29
44 2 4 4 6 396
45 2 4 5 7 118
46 2 5 1 2 17
47 2 5 2 1 0
48 2 5 3 3 79
49 2 5 4 7 139
50 2 5 5 6 401
91 2 6 1 1 0
92 2 6 2 2 51
93 2 6 3 3 65
94 2 6 4 7 180
95 2 6 5 6 608
96 2 7 1 2 0
97 2 7 2 3 74
98 2 7 3 2 23
99 2 7 4 6 621
100 2 7 5 7 176
101 2 8 1 1 11
102 2 8 2 7 162
103 2 8 3 6 635
104 2 8 4 7 192
105 2 8 5 3 65
26 3 1 1 2 87
27 3 1 2 7 137
28 3 1 3 6 605
29 3 1 4 3 -900
30 3 1 5 7 167
31 3 2 1 3 99
32 3 2 2 6 -900
33 3 2 3 7 196
34 3 2 4 1 85
35 3 2 5 6 595
36 3 3 1 5 289
37 3 3 2 1 0
38 3 3 3 2 -900
39 3 3 4 6 -900
40 3 3 5 5 -900
41 3 4 1 1 7
42 3 4 2 3 46
43 3 4 3 2 34
44 3 4 4 6 490
45 3 4 5 7 129
46 3 5 1 2 18
47 3 5 2 1 3
48 3 5 3 3 43
49 3 5 4 7 173
50 3 5 5 6 484
91 3 6 1 1 9
92 3 6 2 2 33
93 3 6 3 3 62
94 3 6 4 7 174
95 3 6 5 6 652
96 3 7 1 2 30
97 3 7 2 3 65
98 3 7 3 2 31
99 3 7 4 6 678
100 3 7 5 7 185
101 3 8 1 1 0
102 3 8 2 7 172
103 3 8 3 6 655
104 3 8 4 7 212
105 3 8 5 3 60
26 4 1 1 2 0
27 4 1 2 7 68
28 4 1 3 6 358
29 4 1 4 3 27
30 4 1 5 7 121
31 4 2 1 3 28
32 4 2 2 6 266
33 4 2 3 7 118
34 4 2 4 1 25
35 4 2 5 6 340
36 4 3 1 5 199
37 4 3 2 1 0
38 4 3 3 2 30
39 4 3 4 6 395
40 4 3 5 5 205
41 4 4 1 1 32
42 4 4 2 3 42
43 4 4 3 2 35
44 4 4 4 6 325
45 4 4 5 7 102
46 4 5 1 2 -900
47 4 5 2 1 -900
48 4 5 3 3 -900
49 4 5 4 7 -900
50 4 5 5 6 -900
91 4 6 1 1 0
92 4 6 2 2 19
93 4 6 3 3 39
94 4 6 4 7 118
95 4 6 5 6 461
96 4 7 1 2 20
97 4 7 2 3 43
98 4 7 3 2 20
99 4 7 4 6 509
100 4 7 5 7 135
101 4 8 1 1 21
102 4 8 2 7 147
103 4 8 3 6 491
104 4 8 4 7 182
105 4 8 5 3 74
26 5 1 1 2 102
27 5 1 2 7 118
28 5 1 3 6 375
29 5 1 4 3 640
30 5 1 5 7 100
31 5 2 1 3 130
32 5 2 2 6 610
33 5 2 3 7 119
34 5 2 4 1 348
35 5 2 5 6 493
36 5 3 1 5 217
37 5 3 2 1 36
38 5 3 3 2 47
39 5 3 4 6 378
40 5 3 5 5 221
41 5 4 1 1 125
42 5 4 2 3 151
43 5 4 3 2 201
44 5 4 4 6 384
45 5 4 5 7 176
46 5 5 1 2 100
47 5 5 2 1 -900
48 5 5 3 3 178
49 5 5 4 7 184
50 5 5 5 6 354
91 5 6 1 1 532
92 5 6 2 2 311
93 5 6 3 3 361
94 5 6 4 7 237
95 5 6 5 6 522
96 5 7 1 2 327
97 5 7 2 3 247
98 5 7 3 2 352
99 5 7 4 6 421
100 5 7 5 7 433
101 5 8 1 1 785
102 5 8 2 7 496
103 5 8 3 6 693
104 5 8 4 7 160
105 5 8 5 3 571
26 6 1 1 2 -900
27 6 1 2 7 -900
28 6 1 3 6 -900
29 6 1 4 3 -900
30 6 1 5 7 -900
31 6 2 1 3 -900
32 6 2 2 6 -900
33 6 2 3 7 -900
34 6 2 4 1 -900
35 6 2 5 6 -900
36 6 3 1 5 -900
37 6 3 2 1 -900
38 6 3 3 2 -900
39 6 3 4 6 -900
40 6 3 5 5 -900
41 6 4 1 1 -900
42 6 4 2 3 -900
43 6 4 3 2 -900
44 6 4 4 6 -900
45 6 4 5 7 -900
46 6 5 1 2 -900
47 6 5 2 1 -900
48 6 5 3 3 -900
49 6 5 4 7 -900
50 6 5 5 6 -900
91 6 6 1 1 0
92 6 6 2 2 27
93 6 6 3 3 55
94 6 6 4 7 151
95 6 6 5 6 553
96 6 7 1 2 24
97 6 7 2 3 52
98 6 7 3 2 27
99 6 7 4 6 539
100 6 7 5 7 165
101 6 8 1 1 0
102 6 8 2 7 139
103 6 8 3 6 498
104 6 8 4 7 185
105 6 8 5 3 63
26 7 1 1 2 9
27 7 1 2 7 62
28 7 1 3 6 396
29 7 1 4 3 29
30 7 1 5 7 141
31 7 2 1 3 8
32 7 2 2 6 83
33 7 2 3 7 114
34 7 2 4 1 18
35 7 2 5 6 296
36 7 3 1 5 202
37 7 3 2 1 -900
38 7 3 3 2 2
39 7 3 4 6 347
40 7 3 5 5 200
41 7 4 1 1 33
42 7 4 2 3 14
43 7 4 3 2 37
44 7 4 4 6 269
45 7 4 5 7 66
46 7 5 1 2 11
47 7 5 2 1 11
48 7 5 3 3 32
49 7 5 4 7 80
50 7 5 5 6 314
91 7 6 1 1 6
92 7 6 2 2 14
93 7 6 3 3 43
94 7 6 4 7 94
95 7 6 5 6 455
96 7 7 1 2 12
97 7 7 2 3 38
98 7 7 3 2 13
99 7 7 4 6 447
100 7 7 5 7 132
101 7 8 1 1 37
102 7 8 2 7 163
103 7 8 3 6 467
104 7 8 4 7 237
105 7 8 5 3 67
26 8 1 1 2 18
27 8 1 2 7 127
28 8 1 3 6 501
29 8 1 4 3 41
30 8 1 5 7 127
31 8 2 1 3 41
32 8 2 2 6 501
33 8 2 3 7 127
34 8 2 4 1 0
35 8 2 5 6 501
36 8 3 1 5 260
37 8 3 2 1 0
38 8 3 3 2 18
39 8 3 4 6 501
40 8 3 5 5 260
41 8 4 1 1 0
42 8 4 2 3 41
43 8 4 3 2 18
44 8 4 4 6 501
45 8 4 5 7 127
46 8 5 1 2 18
47 8 5 2 1 0
48 8 5 3 3 41
49 8 5 4 7 127
50 8 5 5 6 501
91 8 6 1 1 0
92 8 6 2 2 18
93 8 6 3 3 41
94 8 6 4 7 127
95 8 6 5 6 501
96 8 7 1 2 18
97 8 7 2 3 41
98 8 7 3 2 18
99 8 7 4 6 501
100 8 7 5 7 127
101 8 8 1 1 0
102 8 8 2 7 127
103 8 8 3 6 501
104 8 8 4 7 127
105 8 8 5 3 41
