This is Dataplot data file    ROSSIT15.DAT
Walt Rossiter & Jim Lechner Roof Tape Strength Study
January 1995
Response variable = initial seam strength (pounds / inch)
Number of observations             = 88
Number of variables per line image =  5
Order of variables on a line image--
   1. Response variable = initial seam strength
   2. Factor 1          = time (in days)
   3. Factor 2          = replication (4 levels: 1 to 4)
   4. Factor 3          = tape manufacturer (2 levels: 1 and 2)
   5. Factor 4          = combined factor (replication & tape)
Statistical category--Regression
Project question 1: Is there a tape manufacturer difference?
Project question 2: When has response flattened out?
To read this file into Dataplot--
   SKIP 25
   READ ROSSIT15.DAT Y X REP TAPE TAG
 
 
 
 
   Y              X
Strength         Time        Replic. Tape    Tag
--------------------------------------------------
  0.00           0.00           1      1      1
  3.91           0.25           1      1      1
  6.07           1.00           1      1      1
  8.72           3.00           1      1      1
  9.79           7.00           1      1      1
  9.71          14.00           1      1      1
 10.28          21.00           1      1      1
  9.92          28.00           1      1      1
 10.14          35.00           1      1      1
 10.92          42.00           1      1      1
 10.03          56.00           1      1      1
 
  0.00           0.00           2      1      2
  3.88           0.25           2      1      2
  5.40           1.00           2      1      2
  8.59           3.00           2      1      2
  9.14           7.00           2      1      2
 10.01          14.00           2      1      2
 10.75          21.00           2      1      2
 10.64          28.00           2      1      2
 10.04          35.00           2      1      2
 10.65          42.00           2      1      2
 10.68          56.00           2      1      2
 
  0.00           0.00           3      1      3
  4.57           0.25           3      1      3
  4.95           1.00           3      1      3
  8.41           3.00           3      1      3
  9.37           7.00           3      1      3
 10.22          14.00           3      1      3
 10.79          21.00           3      1      3
 10.40          28.00           3      1      3
 10.25          35.00           3      1      3
 10.98          42.00           3      1      3
 10.19          56.00           3      1      3
 
  0.00           0.00           4      1      4
  4.18           0.25           4      1      4
  5.19           1.00           4      1      4
  7.57           3.00           4      1      4
  9.95           7.00           4      1      4
  9.99          14.00           4      1      4
 10.24          21.00           4      1      4
 10.45          28.00           4      1      4
 10.60          35.00           4      1      4
 10.75          42.00           4      1      4
  9.74          56.00           4      1      4
 
  0.00           0.00           1      2      5
  7.21           0.25           1      2      5
  9.37           1.00           1      2      5
 11.30           3.00           1      2      5
 12.51           7.00           1      2      5
 13.10          14.00           1      2      5
 12.07          21.00           1      2      5
 13.22          28.00           1      2      5
 11.60          35.00           1      2      5
 13.10          42.00           1      2      5
 10.76          56.00           1      2      5
 
  0.00           0.00           2      2      6
  6.73           0.25           2      2      6
  9.39           1.00           2      2      6
 11.90           3.00           2      2      6
 10.96           7.00           2      2      6
 13.20          14.00           2      2      6
 12.17          21.00           2      2      6
 12.82          28.00           2      2      6
 12.85          35.00           2      2      6
 12.03          42.00           2      2      6
 11.75          56.00           2      2      6
 
  0.00           0.00           3      2      7
  7.63           0.25           3      2      7
  8.67           1.00           3      2      7
 10.50           3.00           3      2      7
 10.53           7.00           3      2      7
 12.22          14.00           3      2      7
 13.09          21.00           3      2      7
 13.77          28.00           3      2      7
 11.89          35.00           3      2      7
 13.72          42.00           3      2      7
 13.38          56.00           3      2      7
 
  0.00           0.00           4      2      8
  6.97           0.25           4      2      8
  9.63           1.00           4      2      8
 11.07           3.00           4      2      8
 12.74           7.00           4      2      8
 11.54          14.00           4      2      8
 12.96          21.00           4      2      8
 12.65          28.00           4      2      8
 13.19          35.00           4      2      8
 13.82          42.00           4      2      8
 12.16          56.00           4      2      8
