51 1 1 1 1 12
52 1 1 2 3 41
53 1 1 3 7 130
54 1 1 4 6 494
55 1 1 5 7 129
56 1 2 1 6 608
57 1 2 2 7 128
58 1 2 3 5 272
59 1 2 4 1 0
60 1 2 5 3 25
61 1 3 1 7 133
62 1 3 2 2 19
63 1 3 3 3 33
64 1 3 4 5 256
65 1 3 5 6 469
66 1 4 1 3 79
67 1 4 2 5 350
68 1 4 3 6 677
69 1 4 4 7 192
70 1 4 5 2 9
71 1 5 1 1 0
72 1 5 2 3 40
73 1 5 3 6 650
74 1 5 4 7 169
75 1 5 5 2 23
76 1 6 1 2 34
77 1 6 2 6 580
78 1 6 3 2 33
79 1 6 4 5 322
80 1 6 5 6 530
81 1 7 1 7 148
82 1 7 2 3 45
83 1 7 3 5 283
84 1 7 4 1 0
85 1 7 5 2 23
86 1 8 1 3 42
87 1 8 2 5 303
88 1 8 3 5.5 334
89 1 8 4 6 579
90 1 8 5 7 154
51 2 1 1 1 21
52 2 1 2 3 63
53 2 1 3 7 173
54 2 1 4 6 618
55 2 1 5 7 162
56 2 2 1 6 602
57 2 2 2 7 162
58 2 2 3 5 328
59 2 2 4 1 0
60 2 2 5 3 63
61 2 3 1 7 168
62 2 3 2 2 23
63 2 3 3 3 54
64 2 3 4 5 317
65 2 3 5 6 609
66 2 4 1 3 73
67 2 4 2 5 336
68 2 4 3 6 592
69 2 4 4 7 166
70 2 4 5 2 39
71 2 5 1 1 0
72 2 5 2 3 60
73 2 5 3 6 619
74 2 5 4 7 172
75 2 5 5 2 32
76 2 6 1 2 32
77 2 6 2 6 647
78 2 6 3 2 17
79 2 6 4 5 317
80 2 6 5 6 648
81 2 7 1 7 181
82 2 7 2 3 68
83 2 7 3 5 330
84 2 7 4 1 0
85 2 7 5 2 16
86 2 8 1 3 62
87 2 8 2 5 341
88 2 8 3 5.5 375
89 2 8 4 6 627
90 2 8 5 7 147
51 3 1 1 1 39
52 3 1 2 3 77
53 3 1 3 7 222
54 3 1 4 6 729
55 3 1 5 7 185
56 3 2 1 6 717
57 3 2 2 7 199
58 3 2 3 5 364
59 3 2 4 1 10
60 3 2 5 3 71
61 3 3 1 7 184
62 3 3 2 2 33
63 3 3 3 3 73
64 3 3 4 5 385
65 3 3 5 6 729
66 3 4 1 3 76
67 3 4 2 5 405
68 3 4 3 6 727
69 3 4 4 7 198
70 3 4 5 2 41
71 3 5 1 1 0
72 3 5 2 3 83
73 3 5 3 6 763
74 3 5 4 7 201
75 3 5 5 2 45
76 3 6 1 2 30
77 3 6 2 6 696
78 3 6 3 2 30
79 3 6 4 5 354
80 3 6 5 6 675
81 3 7 1 7 193
82 3 7 2 3 68
83 3 7 3 5 375
84 3 7 4 1 0
85 3 7 5 2 31
86 3 8 1 3 62
87 3 8 2 5 373
88 3 8 3 5.5 404
89 3 8 4 6 692
90 3 8 5 7 185
51 4 1 1 1 0
52 4 1 2 3 51
53 4 1 3 7 153
54 4 1 4 6 533
55 4 1 5 7 146
56 4 2 1 6 531
57 4 2 2 7 159
58 4 2 3 5 305
59 4 2 4 1 19
60 4 2 5 3 68
61 4 3 1 7 143
62 4 3 2 2 39
63 4 3 3 3 64
64 4 3 4 5 306
65 4 3 5 6 538
66 4 4 1 3 71
67 4 4 2 5 311
68 4 4 3 6 553
69 4 4 4 7 173
70 4 4 5 2 37
71 4 5 1 1 26
72 4 5 2 3 85
73 4 5 3 6 550
74 4 5 4 7 175
75 4 5 5 2 71
76 4 6 1 2 41
77 4 6 2 6 553
78 4 6 3 2 46
79 4 6 4 5 292
80 4 6 5 6 546
81 4 7 1 7 148
82 4 7 2 3 53
83 4 7 3 5 282
84 4 7 4 1 0
85 4 7 5 2 23
86 4 8 1 3 50
87 4 8 2 5 291
88 4 8 3 5.5 305
89 4 8 4 6 516
90 4 8 5 7 146
51 5 1 1 1 170
52 5 1 2 3 167
53 5 1 3 7 236
54 5 1 4 6 515
55 5 1 5 7 168
56 5 2 1 6 600
57 5 2 2 7 222
58 5 2 3 5 302
59 5 2 4 1 90
60 5 2 5 3 120
61 5 3 1 7 224
62 5 3 2 2 96
63 5 3 3 3 103
64 5 3 4 5 257
65 5 3 5 6 454
66 5 4 1 3 84
67 5 4 2 5 296
68 5 4 3 6 466
69 5 4 4 7 166
70 5 4 5 2 110
71 5 5 1 1 -66
72 5 5 2 3 -26
73 5 5 3 6 403
74 5 5 4 7 146
75 5 5 5 2 -42
76 5 6 1 2 -72
77 5 6 2 6 438
78 5 6 3 2 52
79 5 6 4 5 200
80 5 6 5 6 557
81 5 7 1 7 90
82 5 7 2 3 -41
83 5 7 3 5 209
84 5 7 4 1 -95
85 5 7 5 2 51
86 5 8 1 3 23
87 5 8 2 5 185
88 5 8 3 5.5 256
89 5 8 4 6 315
90 5 8 5 7 126
51 6 1 1 1 0
52 6 1 2 3 61
53 6 1 3 7 195
54 6 1 4 6 584
55 6 1 5 7 196
56 6 2 1 6 520
57 6 2 2 7 151
58 6 2 3 5 305
59 6 2 4 1 0
60 6 2 5 3 56
61 6 3 1 7 151
62 6 3 2 2 36
63 6 3 3 3 70
64 6 3 4 5 315
65 6 3 5 6 557
66 6 4 1 3 -900
67 6 4 2 5 344
68 6 4 3 6 535
69 6 4 4 7 171
70 6 4 5 2 21
71 6 5 1 1 0
72 6 5 2 3 54
73 6 5 3 6 533
74 6 5 4 7 153
75 6 5 5 2 25
76 6 6 1 2 25
77 6 6 2 6 552
78 6 6 3 2 29
79 6 6 4 5 307
80 6 6 5 6 571
81 6 7 1 7 144
82 6 7 2 3 55
83 6 7 3 5 295
84 6 7 4 1 0
85 6 7 5 2 29
86 6 8 1 3 53
87 6 8 2 5 293
88 6 8 3 5.5 331
89 6 8 4 6 565
90 6 8 5 7 176
51 7 1 1 1 13
52 7 1 2 3 60
53 7 1 3 7 156
54 7 1 4 6 567
55 7 1 5 7 155
56 7 2 1 6 537
57 7 2 2 7 140
58 7 2 3 5 266
59 7 2 4 1 22
60 7 2 5 3 73
61 7 3 1 7 134
62 7 3 2 2 34
63 7 3 3 3 63
64 7 3 4 5 290
65 7 3 5 6 582
66 7 4 1 3 68
67 7 4 2 5 282
68 7 4 3 6 570
69 7 4 4 7 179
70 7 4 5 2 86
71 7 5 1 1 15
72 7 5 2 3 110
73 7 5 3 6 552
74 7 5 4 7 172
75 7 5 5 2 25
76 7 6 1 2 88
77 7 6 2 6 604
78 7 6 3 2 34
79 7 6 4 5 292
80 7 6 5 6 577
81 7 7 1 7 118
82 7 7 2 3 43
83 7 7 3 5 263
84 7 7 4 1 0
85 7 7 5 2 31
86 7 8 1 3 86
87 7 8 2 5 285
88 7 8 3 5.5 345
89 7 8 4 6 590
90 7 8 5 7 168
51 8 1 1 1 0
52 8 1 2 3 41
53 8 1 3 7 127
54 8 1 4 6 501
55 8 1 5 7 127
56 8 2 1 6 501
57 8 2 2 7 127
58 8 2 3 5 260
59 8 2 4 1 0
60 8 2 5 3 41
61 8 3 1 7 127
62 8 3 2 2 18
63 8 3 3 3 41
