THIS IS DATAPLOT DATA FILE     MORALES2.DAT
MASS SPECTROMETRIC ISOTOPIC ANALYSIS OF SULFUR EXA-FLUROIDE
EXPERIMENTALIST = PEDRO MORALES     FILE BD37R1.TXT   ANALYSIS K-508
SPECIMEN        = MACMASTER_STAN CANON DIABLO (AN INTERNATIONAL REFERENCE)
INSTRUMENT      = MASS SPECTROMETER
DATE            = JUNE 1994
RESPONSE VARIABLE                  = MASS SPEC ISOTOPIC SULFUR RATIO ??
NUMBER OF OBSERVATIONS             = 100
NUMBER OF VARIABLES PER LINE IMAGE = 5
ORDER OF VARIABLES ON A LINE IMAGE--
   1. RESPONSE VARIABLE 1   = ISOTOPIC SULFUR RATIO 107/109
   2. RESPONSE VARIABLE 2   = ISOTOPIC SULFUR RATIO 108/109
   3. RESPONSE VARIABLE 3   = ISOTOPIC SULFUR RATIO 111/109
   4. FACTOR 1              = RUN WITHIN EXPERIMENT (1 TO 100)
   5. FACTOR 1              = SET (1 TO 10 WITH 10 REPS PER SET)
   6. FACTOR 2              = EXPERIMENT (1 TO 15)
STATISTICAL AREA--MULTIFACTOR
TO READ THIS INTO DATAPLOT--
   SKIP 25
   READ MORALES2.DAT Y1 Y2 Y3 X SET EXPER
 
 
 
 107/109  108/109  111/109  Scan Set  Standard
-----------------------------------------------
 22.73897 0.178477  0.00338   1   1      1
 22.73303 0.178355 0.003233   2   1      1
 22.73353 0.178344  0.00334   3   1      1
 22.73383 0.178233 0.003203   4   1      1
 22.73426 0.178146 0.003163   5   1      1
 22.73103 0.178303 0.003332   6   1      1
 22.73044 0.178338 0.003393   7   1      1
 22.72645 0.178163 0.003248   8   1      1
 22.72044 0.178076 0.003103   9   1      1
 22.72806  0.17782 0.003259  10   1      1
  22.7272 0.178312 0.003123  11   2      1
 22.72837 0.178274 0.002859  12   2      1
 22.72434 0.178376 0.003065  13   2      1
 22.72757 0.178325  0.00347  14   2      1
 22.72047 0.178075 0.003289  15   2      1
 22.72056 0.178032 0.003069  16   2      1
 22.72855 0.177981 0.002907  17   2      1
 22.72587 0.178227 0.003081  18   2      1
 22.72014 0.178038 0.002921  19   2      1
 22.72291 0.177974 0.003111  20   2      1
 22.71811 0.177886  0.00342  21   3      1
 22.72088 0.178088 0.003387  22   3      1
 22.72666 0.178052 0.003237  23   3      1
 22.72526 0.178127 0.003202  24   3      1
 22.71906 0.177936  0.00304  25   3      1
  22.7286 0.178229 0.003088  26   3      1
 22.71793 0.178079 0.003018  27   3      1
