1 1 1 1 3 10
2 1 1 2 5 150
3 1 1 3 2 12
4 1 1 4 6 286
5 1 1 5 4 41
6 1 2 1 5 164
7 1 2 2 2 24
8 1 2 3 1 5
9 1 2 4 4 71
10 1 2 5 6 376
11 1 3 1 6 369
12 1 3 2 3 8
13 1 3 3 4 50
14 1 3 4 2 26
15 1 3 5 1 8
16 1 4 1 4 54
17 1 4 2 6 472
18 1 4 3 3 45
19 1 4 4 1 4
20 1 4 5 5 245
21 1 5 1 1 7
22 1 5 2 4 51
23 1 5 3 5 209
24 1 5 4 7 93
25 1 5 5 6 392
1 2 1 1 3 60
2 2 1 2 5 227
3 2 1 3 2 36
4 2 1 4 6 476
5 2 1 5 4 73
6 2 2 1 5 230
7 2 2 2 2 24
8 2 2 3 1 0
9 2 2 4 4 80
10 2 2 5 6 440
11 2 3 1 6 416
12 2 3 2 3 35
13 2 3 3 4 28
14 2 3 4 2 15
15 2 3 5 1 0
16 2 4 1 4 38
17 2 4 2 6 412
18 2 4 3 3 37
19 2 4 4 1 7
20 2 4 5 5 214
21 2 5 1 1 13
22 2 5 2 4 45
23 2 5 3 5 187
24 2 5 4 7 102
25 2 5 5 6 403
1 3 1 1 3 81
2 3 1 2 5 251
3 3 1 3 2 72
4 3 1 4 6 496
5 3 1 5 4 96
6 3 2 1 5 211
7 3 2 2 2 45
8 3 2 3 1 8
9 3 2 4 4 85
10 3 2 5 6 438
11 3 3 1 6 511
12 3 3 2 3 -900
13 3 3 3 4 52
14 3 3 4 2 46
15 3 3 5 1 5
16 3 4 1 4 94
17 3 4 2 6 538
18 3 4 3 3 65
19 3 4 4 1 5
20 3 4 5 5 269
21 3 5 1 1 17
22 3 5 2 4 70
23 3 5 3 5 219
24 3 5 4 7 107
25 3 5 5 6 431
1 4 1 1 3 47
2 4 1 2 5 228
3 4 1 3 2 19
4 4 1 4 6 412
5 4 1 5 4 75
6 4 2 1 5 178
7 4 2 2 2 17
8 4 2 3 1 0
9 4 2 4 4 43
10 4 2 5 6 351
11 4 3 1 6 346
12 4 3 2 3 24
13 4 3 3 4 40
14 4 3 4 2 0
15 4 3 5 1 0
16 4 4 1 4 43
17 4 4 2 6 343
18 4 4 3 3 43
19 4 4 4 1 0
20 4 4 5 5 180
21 4 5 1 1 26
22 4 5 2 4 66
23 4 5 3 5 184
24 4 5 4 7 87
25 4 5 5 6 349
1 5 1 1 3 30
2 5 1 2 5 160
3 5 1 3 2 29
4 5 1 4 6 277
5 5 1 5 4 35
6 5 2 1 5 155
7 5 2 2 2 9
8 5 2 3 1 6
9 5 2 4 4 40
10 5 2 5 6 274
11 5 3 1 6 270
12 5 3 2 3 8
13 5 3 3 4 44
14 5 3 4 2 6
15 5 3 5 1 -2
16 5 4 1 4 56
17 5 4 2 6 248
18 5 4 3 3 29
19 5 4 4 1 4
20 5 4 5 5 120
21 5 5 1 1 35
22 5 5 2 4 54
23 5 5 3 5 171
24 5 5 4 7 81
25 5 5 5 6 309
1 6 1 1 3 46
2 6 1 2 5 259
3 6 1 3 2 28
4 6 1 4 6 506
5 6 1 5 4 77
6 6 2 1 5 200
7 6 2 2 2 18
8 6 2 3 1 0
9 6 2 4 4 63
10 6 2 5 6 476
11 6 3 1 6 289
12 6 3 2 3 29
13 6 3 3 4 29
14 6 3 4 2 11
15 6 3 5 1 0
16 6 4 1 4 46
17 6 4 2 6 399
18 6 4 3 3 34
19 6 4 4 1 0
20 6 4 5 5 186
21 6 5 1 1 -900
22 6 5 2 4 38
23 6 5 3 5 181
24 6 5 4 7 91
25 6 5 5 6 368
1 7 1 1 3 63
2 7 1 2 5 227
3 7 1 3 2 40
4 7 1 4 6 476
5 7 1 5 4 60
6 7 2 1 5 230
7 7 2 2 2 45
8 7 2 3 1 39
9 7 2 4 4 65
10 7 2 5 6 358
11 7 3 1 6 370
12 7 3 2 3 50
13 7 3 3 4 33
14 7 3 4 2 43
15 7 3 5 1 52
16 7 4 1 4 95
17 7 4 2 6 499
18 7 4 3 3 10
19 7 4 4 1 7
20 7 4 5 5 249
21 7 5 1 1 -900
22 7 5 2 4 71
23 7 5 3 5 169
24 7 5 4 7 94
25 7 5 5 6 386
1 8 1 1 3 41
2 8 1 2 5 260
3 8 1 3 2 18
4 8 1 4 6 501
5 8 1 5 4 64
6 8 2 1 5 260
7 8 2 2 2 18
8 8 2 3 1 0
9 8 2 4 4 64
10 8 2 5 6 501
11 8 3 1 6 501
12 8 3 2 3 41
13 8 3 3 4 64
14 8 3 4 2 18
15 8 3 5 1 0
16 8 4 1 4 64
17 8 4 2 6 501
18 8 4 3 3 41
19 8 4 4 1 0
20 8 4 5 5 260
21 8 5 1 1 0
22 8 5 2 4 64
23 8 5 3 5 260
24 8 5 4 7 127
25 8 5 5 6 501
