MAUNA LOA MONTHLY MEAN CO2 DATA (1958 TO PART OF 1987) (ABOUT 30 YEARS)
JIM ELKINS (FEBRUARY AND MARCH 1988)
NUMBER OF OBSERVATIONS = 357   NUMBER OF VARIABLES = 3
ORDER OF VARIABLES ON A LINE IMAGE (FORMAT = 2F5.0,F10.0)
   1. YEAR (1958 TO 1987)
   2. CODED MONTH (1 TO 12)
   3. CO2 READING (IN PARTS PER MILLION)
NOTE--FROM 1973 ONWARD, THE RAW DATA POINTS WERE HOURLY
      PRE-1973, THE RAW DATA WAS SPARSE, SOMETIMES ONLY ONE READING PER MONTH.
NOTE--POLLUTION = COMBINATION OF HIGH CO2 AND HIGH FREON
                  WHEN FREON HIGH, EXPECT HIGH CO2 (POLLUTION)
                  CO2 COMES FROM COMBUSITON OF FOSSIL FUELS
                  FREON COME FROM AIR CONDITIONS
      AT MOST SITES, THERE SHOULD BE A SEASONAL EFFECT FOR CO2
      AT POINT BARROW, THERE IS ALSO A SEASONAL EFFECT FOR FREON-11
This file contains selected monthly mean CO2 concentrations at the Mauna
Loa Observatory as measured by the continuous infrared analyser of the
Geophysical Monitoring for Climatic Change division of NOAA's
Air Resources Laboratory.  The selection has been for what we
believe approximates 'background conditions'.  See Thoning et al.,
Atmospheric Carbon Dioxide at Mauna Loa Observatory: II  Analysis
of the NOAA/GMCC data, 1974-1985, J.Geophys.Res. (submitted).
Each line contains the site code, year, month, CO2 concentration
(mixing ratio in dry air, expressed in the WMO X85 mole fraction scale,
maintained by the Scripps Institution of Oceanography).
 1958   01   -999.99
 1958   02   -999.99
 1958   03    316.01
 1958   04    317.60
 1958   05    317.83
 1958   06   -999.99
 1958   07    316.08
 1958   08    315.15
 1958   09    313.40
 1958   10   -999.99
 1958   11    313.50
 1958   12    314.75
 1959   01    315.57
 1959   02    316.38
 1959   03    316.78
 1959   04    317.82
 1959   05    318.38
 1959   06    318.22
 1959   07    316.67
 1959   08    315.00
 1959   09    314.01
 1959   10    313.55
 1959   11    315.02
 1959   12    315.75
 1960   01    316.51
 1960   02    317.09
 1960   03    317.78
 1960   04    319.21
 1960   05    320.07
 1960   06    319.70
 1960   07    318.26
 1960   08    315.98
 1960   09    314.24
 1960   10    314.05
 1960   11    315.04
 1960   12    316.23
 1961   01    316.92
 1961   02    317.75
 1961   03    318.54
 1961   04    319.48
 1961   05    320.63
 1961   06    319.85
 1961   07    318.69
 1961   08    316.96
 1961   09    315.16
 1961   10    315.47
 1961   11    316.18
 1961   12    317.17
 1962   01    318.11
 1962   02    318.71
 1962   03    319.78
 1962   04    320.67
 1962   05    321.27
 1962   06    320.88
 1962   07    319.79
 1962   08    317.56
 1962   09    316.45
 1962   10    315.59
 1962   11    316.85
 1962   12    317.86
 1963   01    318.86
 1963   02    319.24
 1963   03    320.13
 1963   04    321.48
 1963   05    322.33
 1963   06    321.61
 1963   07    319.85
 1963   08    317.87
 1963   09    316.35
 1963   10    316.24
 1963   11    317.12
 1963   12    318.46
 1964   01    319.57
 1964   02   -999.99
 1964   03   -999.99
 1964   04   -999.99
 1964   05    322.18
