    1   1600   1  364.000   0.0000
    2   2900   1  410.000   0.0000
    3   3200   1  352.000   0.0000
    4   3300   1  412.000   0.0000
    5   3400   4  402.500  16.2711
    6   3500   3  427.333   0.4714
    7   3700   2  396.000  28.0000
    8   3800   2  383.000  11.0000
    9   3900   5  410.000  22.7860
   10   4000   3  379.333   8.2192
   11   4100   1  426.000   0.0000
   12   4200   2  379.000  10.0000
   13   4500   3  400.333  16.3571
   14   4600   1  416.000   0.0000
   15   4700   2  379.500  20.5000
   16   4800   4  402.750  30.2107
   17   4900   1  363.000   0.0000
   18   5000   2  405.500  10.5000
   19   5100   3  389.667  23.6972
   20   5200   2  391.500  32.5000
   21   5300   2  399.000  39.0000
   22   5400   5  398.200  31.1024
   23   5500   4  397.000  20.0499
   24   5600   1  446.000   0.0000
   25   5700   3  387.000  18.4932
   26   5800   3  400.000  24.4949
   27   5900   4  387.500  30.0208
   28   6000   3  391.333  23.8374
   29   6100   3  405.333  27.5358
   30   6200   7  405.857  22.1387
   31   6300   4  412.500  28.2710
   32   6400   7  417.714  18.3203
   33   6500   6  392.000  24.8395
   34   6600   4  415.750  28.9860
   35   6700   4  401.250  19.6007
   36   6800   7  432.857  22.0287
   37   6900   5  418.600  30.4998
   38   7000   2  404.500   7.5000
   39   7100  11  421.000  24.0568
   40   7200   4  425.000  11.6833
   41   7300   9  419.222  33.9044
   42   7400   8  423.000  26.3439
   43   7500   9  425.111  31.2888
   44   7600   5  413.400  29.4455
   45   7700   9  408.778  24.8765
   46   7800  12  420.250  25.9362
   47   7900  10  426.600  24.7919
   48   8000  10  428.600  25.7301
   49   8100   7  410.286  27.2014
   50   8200  11  438.909  32.9088
   51   8300   9  422.444  25.9534
   52   8400  10  450.800  25.2974
   53   8500  12  428.083  25.7082
   54   8600   7  429.286  27.4628
   55   8700  22  433.318  29.2177
   56   8800  13  439.923  29.4134
   57   8900   9  443.778  32.4817
   58   9000  10  450.300  20.2092
   59   9100   6  437.833  24.0792
   60   9200  17  445.059  20.1742
   61   9300  15  468.467  24.0551
   62   9400  11  451.545  31.2100
   63   9500  13  462.923  24.2121
   64   9600  11  452.455  24.3511
   65   9700  14  459.429  20.3355
   66   9800  16  465.812  23.3217
   67   9900  14  453.571  22.2477
   68  10000  18  464.222  30.5024
   69  10100  12  473.667  26.2467
   70  10200  13  462.538  21.7702
   71  10300  20  474.800  30.4197
   72  10400  15  483.600  28.2154
   73  10500  19  483.053  32.4548
   74  10600  14  492.714  28.5943
   75  10700  18  485.667  31.4148
   76  10800  10  491.500  24.9048
   77  10900  16  497.813  29.1359
   78  11000  23  493.087  20.3254
   79  11100  13  487.000  21.3181
   80  11200  13  493.538  28.6104
   81  11300  11  511.909  28.6117
   82  11400   9  510.444  34.0820
   83  11500  18  512.611  30.7971
   84  11600  19  518.632  33.5311
   85  11700  11  502.091  18.3226
   86  11800  18  530.333  28.2686
   87  11900  21  525.571  29.5515
   88  12000  13  526.923  27.0284
   89  12100  15  557.400  17.8878
   90  12200  15  535.267  29.5916
   91  12300  15  542.133  20.6619
   92  12400  12  540.500  28.5409
   93  12500  16  546.187  31.6726
   94  12600  12  555.250  28.7232
   95  12700  14  563.857  21.8791
   96  12800  14  560.714  27.6701
   97  12900  17  567.059  30.0362
   98  13000  13  560.615  29.2668
   99  13100  13  582.615  29.8832
  100  13200  14  584.857  29.1471
  101  13300   6  590.167  31.8194
  102  13400  11  594.818  22.6387
  103  13500  13  586.538  32.5544
  104  13600  13  594.385  29.4867
  105  13700  10  611.900  26.8903
  106  13800  10  603.900  30.0248
  107  13900   9  614.667  16.9247
  108  14000  16  621.187  22.4450
  109  14100  17  629.706  26.1304
  110  14200  11  618.091  27.9820
  111  14300  11  638.909  26.9796
  112  14400   7  652.571  17.0198
  113  14500   7  649.286  22.2371
  114  14600   8  633.625  13.9458
  115  14700   6  671.333  13.9483
  116  14800   9  656.778  25.8963
  117  14900  13  657.692  27.3703
  118  15000  11  671.364  30.9876
  119  15100  10  674.200  24.1073
  120  15200   2  690.500  22.5000
  121  15300   9  675.111  25.2034
  122  15400  10  696.300  26.7060
  123  15500   7  696.143  29.5317
  124  15600   9  707.333  27.2356
  125  15700   3  695.667  18.6250
  126  15800   5  713.400  23.8462
  127  15900   8  721.375  28.0532
  128  16000   5  707.200  38.0126
  129  16100   2  768.000   3.0000
  130  16200   8  735.375  16.4236
  131  16300   2  742.000  15.0000
  132  16400   3  752.333  15.3695
  133  16500   1  796.000   0.0000
  134  16600   2  788.500  20.5000
  135  16700   6  752.167  26.0027
  136  16800   3  768.333  35.9660
  137  16900   3  753.000   6.4807
  138  17000   3  794.333  28.4292
  139  17100   3  790.000  25.0200
  140  17200   3  796.667  18.6250
  141  17300   3  826.333  12.7105
  142  17400   4  811.250  37.5791
  143  17500   2  788.000  15.0000
  144  17600   2  830.000  24.0000
  145  17700   1  858.000   0.0000
  146  17800   1  807.000   0.0000
  147  17900   2  844.000  35.0000
  148  18000   2  851.000  45.0000
  149  18100   1  809.000   0.0000
  150  18200   1  861.000   0.0000
  151  18500   2  891.500  33.5000
