196.5         204.0         214.2         219.2
223.6         227.6         231.8         242.1
248.0         255.6         262.5         263.9
258.5         255.2         257.1         255.0
266.0         275.4         293.1         304.5
318.0         325.8         332.8         336.9
339.5         339.1         345.6         357.7
364.2         367.5         365.8         360.8
360.7         360.4         364.7         373.4
386.2         394.4         402.5         408.8
410.6         416.2         420.6         429.5
436.9         439.9         446.3         441.5
434.7         438.3         451.4         464.4
474.0         486.9         484.0         490.5
503.0         504.7         504.2         503.3
503.6         514.9         524.2         537.7
547.8         557.2         564.4         572.0
577.4         584.2         594.7         605.8
617.7         628.0         638.9         645.1
662.8         675.7         691.1         710.0
729.5         743.3         755.9         770.7
774.4         784.5         800.9         815.9
834.0         857.4         875.2         890.2
907.0         923.5         941.7         948.9
958.0         971.7         986.3         989.7
