This is dataplot data file     NORRIS6.DAT
Calibration of Ozone Detectors (Photometers)
Jim Norris, NIST, Chemistry    2/94
Guest = Canada
Response variable = measured ozone concentration of guest device
Number of observations             = 243
Number of variables per line image =   6
Order of variables on a line image--
   1. Response variable Y = measured O3 conc. of guest device
   2. Factor 1   = measured O3 conc. of NIST device
   3. Factor 2   = Guest machine (6 machines, 3 within a given year)
   4. Factor 3   = year (3 levels: 1991, 1992, 1993)
   5. Factor 4   = replication of a machine within year (2 or 3 levels)
   6. "Factor 5" = tag (year x mach x rep combin.) (24 levels)
To read this file into Dataplot (and fit)--
   SKIP 25
   READ NORRIS6.DAT Y X YEAR MACHINE REP TAG
   LINEAR FIT Y X SUBSET YEAR 1991 SUBSET MACHINE 2298 SUBSET REP 1
   LINEAR SLOPE PLOT Y X TAG
 
 
 
    Y         X
  Guest      NIST   Year  Mach Rep  Tag
---------------------------------------
  12.00     -0.20   1991  2298  1    1
 562.30    551.60   1991  2298  1    1
 488.10    474.80   1991  2298  1    1
 406.40    396.40   1991  2298  1    1
 328.40    317.50   1991  2298  1    1
 242.70    233.40   1991  2298  1    1
 147.10    137.90   1991  2298  1    1
  73.60     62.40   1991  2298  1    1
  10.00     -0.40   1991  2298  1    1
 
  10.00      0.10   1991  2298  2    2
 549.70    546.00   1991  2298  2    2
 476.00    471.00   1991  2298  2    2
 396.50    393.70   1991  2298  2    2
 322.00    313.30   1991  2298  2    2
 238.60    231.50   1991  2298  2    2
 148.00    137.70   1991  2298  2    2
  66.40     61.10   1991  2298  2    2
  10.20      0.10   1991  2298  2    2
 
-999.00     -0.20   1991  4062  1    3
-999.00    551.60   1991  4062  1    3
 407.60    474.80   1991  4062  1    3
 340.10    396.40   1991  4062  1    3
 272.20    317.50   1991  4062  1    3
 202.10    233.40   1991  4062  1    3
 124.00    137.90   1991  4062  1    3
  56.50     62.40   1991  4062  1    3
   3.50     -0.40   1991  4062  1    3
 
   7.00      0.10   1991  4062  2    4
 534.90    546.00   1991  4062  2    4
 458.40    471.00   1991  4062  2    4
 380.80    393.70   1991  4062  2    4
 303.90    313.30   1991  4062  2    4
 225.00    231.50   1991  4062  2    4
 136.10    137.70   1991  4062  2    4
  62.10     61.10   1991  4062  2    4
   4.00      0.10   1991  4062  2    4
 
   2.20     -0.20   1991  4063  1    5
 551.60    551.60   1991  4063  1    5
 474.90    474.80   1991  4063  1    5
 396.20    396.40   1991  4063  1    5
 317.90    317.50   1991  4063  1    5
 234.10    233.40   1991  4063  1    5
 138.20    137.90   1991  4063  1    5
  63.70     62.40   1991  4063  1    5
   1.60     -0.40   1991  4063  1    5
 
  -1.00      0.10   1991  4063  2    6
 542.50    546.00   1991  4063  2    6
 470.50    471.00   1991  4063  2    6
 393.70    393.70   1991  4063  2    6
 314.40    313.30   1991  4063  2    6
 232.30    231.50   1991  4063  2    6
 139.00    137.70   1991  4063  2    6
  62.40     61.10   1991  4063  2    6
   2.50      0.10   1991  4063  2    6
 
  -1.00     -0.30   1992    49  1    7
 307.90    305.70   1992    49  1    7
 542.70    539.40   1992    49  1    7
 120.90    121.50   1992    49  1    7
 388.60    385.60   1992    49  1    7
 222.00    221.10   1992    49  1    7
 467.20    464.40   1992    49  1    7
  55.60     55.70   1992    49  1    7
  -1.20     -0.20   1992    49  1    7
 
