10.9800    11.0800    11.2400    11.3300    11.4600
11.5100    11.5800    11.6500    11.7700    11.8600
11.9900    12.0900    12.1900    12.3701    12.5401
12.6301    12.8101    12.9801    13.1301    13.2801
13.3901    13.5401    13.6401    13.7401    13.8301
14.0201    14.1101    14.1801    14.2601    14.4001
14.4501    14.5101    14.6102    14.6602    14.7502
14.8602    14.9902    15.1202    15.2802    15.4802
15.5702    15.7002    15.7502    15.8602    15.9402
15.9702    16.1202    16.0902    16.4102    16.5102
16.6102    16.7102    16.8103    16.9103    17.0103
17.1103    17.1903    17.2803    17.3703    17.4603
17.5603    17.6603    17.6603    17.8103    17.9103
18.0103    18.1103    18.2103    18.3103    18.4103
18.5103    18.6103    18.7104    18.8104    18.9104
19.0604    19.2104    19.3104    19.4004    19.4604
19.5804    19.7104    19.8104    19.9104    20.0104
20.1104    20.2604    20.3104    20.4104    20.5104
