This is Dataplot data file     ELNINO.DAT
El Nino - Southern Oscillation Meteorology Data
Source--Jim Elkins, NOAA
Southern Oscillation = barametric pressure difference
                     = Tahiti BP - Darwin BP at sea level
Importance--Southern oscillation is a predictor of el nino
            which in turn is thought to be a driver of
            world-wide weather.
            (note--repeated southern oscillation values less
            than -1 typically defines an el nino)
Number of observations             = 444
Number of variables per line image =   4
Order of variables per line image--
   1. Response variable = southern oscillation index
   2. Factor 1          = year + fraction of year
   3. Factor 2          = year (38 years: 1955 to 1992)
   4. Factor 3          = month (1 to 12)
Statistical category--time series analysis
To read this file into Dataplot--
   SKIP 25
   READ ELNINO.DAT Y X YEAR MONTH
 
 
Southern Osc. Year&Month      Year       Month
-------------------------------------------------
  -0.7         1955.04        1955         1
   1.3         1955.13        1955         2
   0.1         1955.21        1955         3
  -0.9         1955.29        1955         4
   0.8         1955.38        1955         5
   1.6         1955.46        1955         6
   1.7         1955.54        1955         7
   1.4         1955.63        1955         8
   1.4         1955.71        1955         9
   1.5         1955.79        1955        10
   1.4         1955.88        1955        11
   0.9         1955.96        1955        12
 
   1.2         1956.04        1956         1
   1.1         1956.13        1956         2
   0.9         1956.21        1956         3
   1.1         1956.29        1956         4
   1.4         1956.38        1956         5
   1.2         1956.46        1956         6
   1.1         1956.54        1956         7
   1.0         1956.63        1956         8
   0.0         1956.71        1956         9
   1.9         1956.79        1956        10
   0.1         1956.88        1956        11
   0.9         1956.96        1956        12
 
   0.4         1957.04        1957         1
  -0.4         1957.13        1957         2
  -0.4         1957.21        1957         3
   0.0         1957.29        1957         4
  -1.1         1957.38        1957         5
  -0.4         1957.46        1957         6
   0.1         1957.54        1957         7
  -1.1         1957.63        1957         8
  -1.0         1957.71        1957         9
  -0.1         1957.79        1957        10
  -1.2         1957.88        1957        11
  -0.5         1957.96        1957        12
 
  -1.9         1958.04        1958         1
  -0.7         1958.13        1958         2
  -0.3         1958.21        1958         3
   0.1         1958.29        1958         4
  -1.3         1958.38        1958         5
  -0.3         1958.46        1958         6
   0.3         1958.54        1958         7
   0.7         1958.63        1958         8
  -0.4         1958.71        1958         9
  -0.4         1958.79        1958        10
  -0.6         1958.88        1958        11
  -0.8         1958.96        1958        12
 
  -0.9         1959.04        1959         1
