 
this is file    zarr.dat
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
time y=cc k factor hotplate-temp coldplate-temp thickness trans.-out op
spec-cond
-------------------------------------------------------------------------
 0.0000  9.294250   32.851   37.55   10.31   0.026197   3.6748    1   90
 0.0027  9.292920   32.856   37.63   10.33   0.026182   3.6868    1   90
 0.0055  9.276830   32.854   37.62   10.32   0.026173   3.6944    1   90
 0.0082  9.267330   32.856   37.64   10.33   0.026207   3.6941    1   90
 0.0110  9.264270   32.860   37.66   10.37   0.026190   3.6959    1   90
 0.0137  9.260430   32.856   37.63   10.33   0.026205   3.6955    1   90
 0.0164  9.255740   32.856   37.64   10.34   0.026187   3.7003    1   90
 0.0274  9.274760   32.858   37.61   10.39   0.026210   3.6792    1   90
 0.0301  9.253920   32.860   37.64   10.39   0.026200   3.6932    1   90
 0.0329  9.246970   32.859   37.64   10.38   0.026210   3.6958    1   90
 0.0356  9.247050   32.860   37.65   10.39   0.026200   3.6973    1   90
 0.0383  9.269418  32.8750   34.88   13.33   0.026196   2.9176    1   90
 0.0411  9.279889  32.8753   34.88   13.33   0.026190   2.9150    1   90
 0.0438  9.267690  32.8762   34.89   13.34   0.026183   2.9197    1   90
 0.0465  9.263386  32.8688   34.82   13.27   0.026200   2.9185    1   90
 0.0493  9.263548  32.8729   34.87   13.31   0.026206   2.9195    1   90
 0.0520  9.263747  32.8732   34.88   13.31   0.026190   2.9226    1   90
 0.0548  9.257183  32.8718   34.87   13.30   0.026186   2.9250    1   90
 0.0575  9.271212  32.8942   35.10   13.48   0.026189   2.9290    1   90
 0.0602  9.265365  32.8729   34.87   13.30   0.026187   2.9224    1   90
 0.0630  9.262641  32.8738   34.89   13.32   0.026208   2.9210    1   90
 0.1342  9.281755  32.8688   34.84   13.26   0.026207   2.9160    1   90
 0.1369  9.277596  32.8696   34.85   13.27   0.026205   2.9176    1   90
 0.1396  9.270963  32.8709   34.85   13.29   0.026205   2.9171    1   90
 0.1424  9.271425  32.8709   34.85   13.29   0.026201   2.9174    1   90
 0.1451  9.261718  32.8696   34.84   13.28   0.026187   2.9219    1   90
 0.1533  9.269209  32.8706   34.84   13.30   0.026198   2.9157    1   90
 0.1561  9.268636  32.8706   34.85   13.30   0.026201   2.9169    1   90
 0.1588  9.262141  32.8706   34.84   13.29   0.026205   2.9185    1   90
 0.1615  9.262745  32.8720   34.85   13.31   0.026190   2.9201    1   90
 0.1643  9.253777  32.8710   34.85   13.30   0.026194   2.9224    1   90
 0.2108  9.239561  32.8723   34.86   13.32   0.026194   2.9261    1   90
 0.2710  9.244026  32.8704   34.84   13.29   0.026192   2.9250    1   90
 0.2738  9.230413  32.8685   34.82   13.29   0.026197   2.9261    2   90
 0.2765  9.255812  32.8691   34.83   13.30   0.026195   2.9197    2   90
 0.2793  9.237383  32.8710   34.85   13.30   0.026191   2.9276    1   90
 0.2875  9.243783  32.8714   34.85   13.30   0.026189   2.9252    2   90
 0.3258  9.234539  32.8687   34.81   13.29   0.026195   2.9237    1   90
 0.3285  9.237061  32.8725   34.86   13.32   0.026190   2.9261    2   90
 0.3313  9.239528  32.8715   34.85   13.32   0.026190   2.9249    2   90
 0.3340  9.226558  32.8768   34.90   13.37   0.026185   2.9303    2   90
 0.3368  9.214832  32.8708   34.83   13.32   0.026188   2.9313    1   90
 0.3888  9.236228  32.8715   34.84   13.30   0.026194   2.9269    2   83
 0.4079  9.233539  32.8705   34.82   13.29   0.026188   2.9270    1   82
 0.4271  9.226814  32.8729   34.84   13.32   0.026187   2.9283    1   82
 0.6051  9.234289  32.8737   34.83   13.33   0.026193   2.9215    1   89
 0.6708  9.226997  32.8736   34.83   13.31   0.026196   2.9268    1   80
 0.6790  9.225424  32.8731   34.83   13.33   0.026195   2.9251    1   90
 0.7283  9.220134  32.8705   34.82   13.30   0.026190   2.9292    1   90
 0.9309  9.204582  32.8695   34.80   13.31   0.026203   2.9296    1   90
 1.0185  9.213925  32.8697   34.80   13.31   0.026189   2.9281    1   90
 1.0431  9.163973  32.8830   34.80   13.32   0.026193   2.9426    1   22
 1.1937  9.202007  32.8708   34.80   13.34   0.026191   2.9264    1   90
 1.2320  9.209875  32.8710   34.80   13.34   0.026185   2.9254    3   90
 1.3498  9.205797  32.8710   34.80   13.35   0.026196   2.9238    3   90
 1.4839  9.207108  32.8724   34.80   13.36   0.026187   2.9240    1   90
 1.6838  9.168413  32.8830   34.78   13.36   0.026194   2.9326    1   22
 
 
 
 1.6865  9.174857  32.8830   34.77   13.36   0.026189   2.9308    1   22
 1.8070  9.205372  32.8698   34.75   13.36   0.026185   2.9164    1   90
 1.8234  9.200002  32.8723   34.78   13.39   0.026205   2.9176    4   90
 1.8973  9.205260  32.8780   34.80   13.40   0.026191   2.9181    4   60
 1.9357  9.229705  32.8805   34.79   13.40   0.026194   2.9099    4   60
 1.9740  9.191942  32.8729   34.75   13.36   0.026191   2.9213    1   60
 2.1109  9.191458  32.8674   34.76   13.35   0.026196   2.9232    3   90
 2.2505  9.205577  32.8677   34.74   13.37   0.026195   2.9124    3   90
 2.3682  9.205825  32.8702   34.76   13.39   0.026200   2.9129    3   90
 2.5161  9.206758  32.8717   34.78   13.40   0.026202   2.9130    3   90
 2.6858  9.227662  32.8690   34.74   13.38   0.026196   2.9050    3   90
 2.8556  9.178116  32.8677   34.73   13.39   0.026188   2.9191    1   90
 2.9569  9.191814  32.8723   34.73   13.40   0.026202   2.9118    5   60
 3.0335  9.186278  32.8738   34.75   13.42   0.026194   2.9141    5   60
 3.3730  9.194576  32.8724   34.73   13.41   0.026195   2.9107    6   60
 3.9507  9.161920  31.7655   20.92    5.73   0.026172   2.0128    7   90
