THIS IS DATAPLOT DATA FILE   SHEESLEY.DAT     (RAW DATA)
LIGHT BULB LEAD WIRE WELD PROCESS COMPARISON
JOHN SHEESLEY (GE) ARTICLE IN
EXPERIMENTS IN INDUSTRY  (ED. BY SNEE, HARE, TROUT)
PAGES 54-57
NUMBER OF OBSERVATIONS = 96
NUMBER OF VARIABLES PER LINE IMAGE = 5
ORDER OF VARIABLES ON A LINE IMAGE--
   RESPONSE = AVERAGE NUMBER OF WELDED LEAD WIRES MISSED PER HOUR
   FACTOR 1 = WELDING PROCESS (2 LEVELS) (PRIMARY)
   FACTOR 2 = SHIFT (3 LEVELS)
   FACTOR 3 = MACHINE (2 LEVELS)
   FACTOR 4 = PLANT (2 LEVELS)
   FACTOR 5 = REPLICATION (4 LEVELS) (A RANDOM FACTOR)
TO READ THIS INTO DATAPLOT (& ANALYZE)--
   SKIP 25
   READ SHEESLEY.DAT Y WELD SHIFT MACH PLANT REP
   CHAR 1 2 BLANK
   LINES BLANK BLANK SOLID
   MEAN BLOCK PLOT Y    SHIFT MACH PLANT    WELD
 
 
 
  Y    WELD SHIFT MACH PLANT REP
--------------------------------------------
 24.6    1     1    1    1    1
 38.5    1     1    1    1    2
 34.1    1     1    1    1    3
 16.4    1     1    1    1    4
 17.0    2     1    1    1    1
 20.8    2     1    1    1    2
 26.0    2     1    1    1    3
 23.7    2     1    1    1    4
 35.8    1     2    1    1    1
 20.1    1     2    1    1    2
 44.1    1     2    1    1    3
 47.1    1     2    1    1    4
 11.8    2     2    1    1    1
 22.0    2     2    1    1    2
 22.4    2     2    1    1    3
 20.5    2     2    1    1    4
 35.3    1     3    1    1    1
 18.1    1     3    1    1    2
 15.3    1     3    1    1    3
 44.2    1     3    1    1    4
 21.0    2     3    1    1    1
 52.4    2     3    1    1    2
 20.6    2     3    1    1    3
 12.4    2     3    1    1    4
 24.4    1     1    2    1    1
 29.2    1     1    2    1    2
 39.8    1     1    2    1    3
 28.2    1     1    2    1    4
 35.5    2     1    2    1    1
 13.1    2     1    2    1    2
 21.7    2     1    2    1    3
 30.1    2     1    2    1    4
 17.0    1     2    2    1    1
 33.5    1     2    2    1    2
 22.3    1     2    2    1    3
 29.2    1     2    2    1    4
 12.1    2     2    2    1    1
 30.5    2     2    2    1    2
 21.3    2     2    2    1    3
 22.1    2     2    2    1    4
 35.2    1     3    2    1    1
 25.4    1     3    2    1    2
 24.2    1     3    2    1    3
 19.0    1     3    2    1    4
 17.4    2     3    2    1    1
 23.4    2     3    2    1    2
 28.8    2     3    2    1    3
 18.0    2     3    2    1    4
 17.6    1     1    1    2    1
 19.2    1     1    1    2    2
 21.4    1     1    1    2    3
 22.7    1     1    1    2    4
 12.4    2     1    1    2    1
  7.8    2     1    1    2    2
 25.6    2     1    1    2    3
 11.2    2     1    1    2    4
 18.3    1     2    1    2    1
 18.0    1     2    1    2    2
 19.9    1     2    1    2    3
 23.2    1     2    1    2    4
 28.1    2     2    1    2    1
 16.7    2     2    1    2    2
 23.7    2     2    1    2    3
 21.5    2     2    1    2    4
 10.8    1     3    1    2    1
 39.4    1     3    1    2    2
 23.7    1     3    1    2    3
 19.6    1     3    1    2    4
 11.5    2     3    1    2    1
 16.8    2     3    1    2    2
 26.9    2     3    1    2    3
 18.9    2     3    1    2    4
 40.5    1     1    2    2    1
 37.8    1     1    2    2    2
 25.1    1     1    2    2    3
 49.4    1     1    2    2    4
  6.7    2     1    2    2    1
 18.6    2     1    2    2    2
 12.7    2     1    2    2    3
 13.1    2     1    2    2    4
 18.9    1     2    2    2    1
 24.7    1     2    2    2    2
 19.6    1     2    2    2    3
 24.9    1     2    2    2    4
  8.7    2     2    2    2    1
 19.0    2     2    2    2    2
 34.4    2     2    2    2    3
 27.7    2     2    2    2    4
  6.5    1     3    2    2    1
 16.6    1     3    2    2    2
 67.8    1     3    2    2    3
 30.3    1     3    2    2    4
 12.7    2     3    2    2    1
  9.1    2     3    2    2    2
 31.2    2     3    2    2    3
 17.7    2     3    2    2    4
