This is Dataplot data file     NORPPCCS.DAT
It contains the 0.01, 0.05, 0.95, and 0.99 critical
values for the probability plot correlation coefficient
for the normal distribution.  Its typical use is
to reject the null hypothesis that a data set is normal
if the correlation coefficient dervied from the points on
a normal probability plot are less than the critical
value in the 0.95 (for alpaha = 0.05) or the 0.99 (alpha = 0.01)
columns.

These values were computed numerically by Judy Devaney of NIST.












    N     0.01      0.05      0.95      0.99
-------------------------------------------------
    3     0.8686606 0.8790197 0.9996465 0.9999862
    4     0.8233692 0.8666496 0.9958726 0.9991513
    5     0.8240303 0.8785777 0.9921793 0.9972928
    6     0.8351018 0.8880116 0.9902931 0.9956631
    7     0.8474296 0.8969812 0.9898036 0.9947066
    8     0.8589757 0.9043317 0.9895215 0.9941233
    9     0.8688609 0.9115080 0.9896736 0.9939114
   10     0.8764560 0.9172611 0.9898011 0.9938669
   11     0.8838320 0.9223430 0.9901112 0.9937722
   12     0.8918126 0.9267439 0.9903498 0.9937973
   13     0.8974350 0.9309520 0.9906247 0.9938819
   14     0.9029002 0.9342734 0.9909562 0.9940811
   15     0.9080418 0.9375501 0.9912139 0.9941666
   16     0.9121372 0.9405159 0.9914461 0.9942979
   17     0.9160346 0.9433136 0.9917356 0.9944698
   18     0.9196493 0.9452247 0.9919529 0.9945057
   19     0.9230375 0.9479470 0.9921873 0.9946489
   20     0.9256193 0.9498450 0.9923832 0.9947551
   21     0.9285237 0.9515072 0.9926288 0.9948866
   22     0.9307688 0.9534662 0.9928064 0.9949805
   23     0.9333725 0.9547812 0.9929993 0.9950966
   24     0.9355736 0.9564316 0.9931532 0.9951941
   25     0.9369940 0.9574960 0.9933149 0.9953331
   26     0.9392802 0.9590211 0.9934322 0.9954100
   27     0.9412647 0.9600386 0.9936167 0.9955198
   28     0.9428229 0.9614714 0.9937882 0.9955919
   29     0.9440617 0.9621969 0.9939207 0.9956794
   30     0.9462039 0.9633665 0.9940671 0.9957719
   31     0.9476140 0.9643963 0.9941303 0.9958302
   32     0.9489563 0.9652155 0.9942856 0.9959413
   33     0.9505190 0.9660595 0.9944044 0.9960108
   34     0.9521064 0.9671018 0.9945082 0.9960635
   35     0.9530488 0.9678249 0.9946329 0.9961663
   36     0.9540297 0.9686099 0.9947165 0.9962149
   37     0.9550523 0.9692618 0.9947978 0.9962745
   38     0.9555346 0.9699572 0.9948886 0.9963219
   39     0.9568292 0.9703965 0.9949835 0.9963933
   40     0.9576253 0.9711952 0.9950833 0.9964516
   41     0.9589342 0.9719145 0.9951491 0.9964747
   42     0.9593453 0.9722676 0.9952496 0.9965550
   43     0.9608590 0.9729762 0.9953030 0.9965785
   44     0.9611406 0.9733942 0.9953577 0.9966592
   45     0.9619702 0.9739323 0.9954728 0.9967098
   46     0.9629093 0.9744441 0.9955249 0.9967284
   47     0.9636529 0.9748383 0.9955935 0.9968006
   48     0.9640442 0.9752550 0.9956757 0.9968286
   49     0.9643047 0.9758016 0.9957256 0.9969063
   50     0.9654231 0.9761416 0.9957933 0.9969207
   51     0.9661151 0.9765768 0.9958403 0.9969751
   52     0.9666098 0.9769902 0.9959149 0.9970316
   53     0.9672080 0.9772524 0.9959580 0.9970339
   54     0.9672303 0.9776316 0.9960117 0.9970816
   55     0.9683458 0.9780715 0.9960751 0.9971332
   56     0.9688026 0.9784014 0.9961240 0.9971725
   57     0.9690967 0.9787670 0.9961610 0.9971789
   58     0.9696336 0.9789528 0.9962178 0.9972338
   59     0.9702913 0.9792936 0.9962512 0.9972588
   60     0.9705608 0.9796665 0.9963110 0.9972801
   61     0.9709641 0.9798893 0.9963478 0.9973238
   62     0.9713646 0.9802067 0.9963913 0.9973518
   63     0.9716363 0.9804602 0.9964512 0.9973873
   64     0.9721913 0.9807329 0.9964805 0.9974179
   65     0.9723049 0.9808876 0.9965147 0.9974386
   66     0.9727713 0.9812794 0.9965580 0.9974403
   67     0.9733667 0.9814339 0.9965863 0.9974858
   68     0.9738674 0.9817459 0.9966112 0.9975165
   69     0.9739621 0.9819603 0.9966759 0.9975520
   70     0.9742106 0.9822376 0.9966890 0.9975725
   71     0.9746911 0.9823460 0.9967335 0.9976014
   72     0.9748259 0.9826097 0.9967651 0.9976127
   73     0.9752790 0.9828440 0.9968182 0.9976377
   74     0.9756226 0.9829901 0.9968385 0.9976657
   75     0.9758171 0.9831452 0.9968693 0.9976872
   76     0.9760503 0.9834060 0.9969017 0.9977196
   77     0.9764433 0.9836447 0.9969282 0.9977199
   78     0.9767451 0.9837198 0.9969487 0.9977447
   79     0.9768000 0.9839579 0.9969905 0.9977881
   80     0.9771442 0.9841407 0.9970183 0.9977824
   81     0.9774576 0.9843354 0.9970474 0.9978072
   82     0.9776797 0.9844600 0.9970714 0.9978389
   83     0.9779475 0.9846191 0.9970946 0.9978482
   84     0.9780850 0.9847224 0.9971046 0.9978553
   85     0.9783627 0.9850416 0.9971442 0.9978755
   86     0.9788737 0.9852154 0.9971712 0.9979053
   87     0.9789724 0.9853227 0.9971980 0.9979241
   88     0.9790934 0.9853736 0.9972149 0.9979255
   89     0.9791825 0.9855586 0.9972462 0.9979327
   90     0.9797253 0.9856727 0.9972667 0.9979701
   91     0.9796596 0.9858484 0.9972989 0.9979997
   92     0.9800664 0.9860029 0.9973099 0.9980122
   93     0.9800832 0.9860839 0.9973373 0.9980248
   94     0.9803001 0.9862825 0.9973437 0.9980214
   95     0.9804482 0.9863588 0.9973847 0.9980507
   96     0.9805763 0.9864728 0.9973974 0.9980713
   97     0.9809911 0.9865843 0.9974161 0.9980851
   98     0.9811413 0.9867677 0.9974475 0.9981102
   99     0.9811994 0.9868346 0.9974644 0.9981105
  100     0.9814159 0.9869205 0.9974843 0.9981194
  101     0.9814667 0.9870208 0.9975028 0.9981357
  102     0.9817347 0.9872174 0.9975211 0.9981484
  103     0.9819459 0.9873633 0.9975426 0.9981741
  104     0.9820504 0.9873636 0.9975554 0.9981915
  105     0.9821731 0.9875290 0.9975702 0.9981976
  106     0.9823993 0.9876982 0.9975995 0.9982070
  107     0.9824778 0.9877623 0.9976120 0.9982204
  108     0.9827494 0.9878634 0.9976313 0.9982241
  109     0.9828369 0.9879547 0.9976439 0.9982293
  110     0.9829503 0.9880816 0.9976603 0.9982441
  111     0.9832401 0.9881380 0.9976751 0.9982718
  112     0.9832991 0.9882495 0.9976925 0.9982631
  113     0.9834146 0.9882676 0.9977162 0.9982907
  114     0.9835662 0.9884682 0.9977145 0.9982967
  115     0.9836156 0.9884899 0.9977354 0.9983163
  116     0.9838277 0.9886285 0.9977574 0.9983177
  117     0.9838740 0.9886395 0.9977652 0.9983357
  118     0.9839868 0.9887695 0.9977732 0.9983246
  119     0.9840827 0.9888294 0.9977950 0.9983539
  120     0.9841474 0.9889129 0.9978154 0.9983605
  121     0.9844508 0.9890610 0.9978385 0.9983786
  122     0.9843768 0.9890386 0.9978382 0.9983832
  123     0.9846842 0.9891734 0.9978618 0.9984156
  124     0.9847867 0.9892663 0.9978707 0.9983988
  125     0.9847689 0.9893140 0.9978799 0.9984168
  126     0.9849606 0.9894232 0.9978903 0.9984152
  127     0.9850258 0.9894845 0.9979094 0.9984326
  128     0.9851263 0.9895551 0.9979167 0.9984391
  129     0.9852387 0.9896180 0.9979303 0.9984626
  130     0.9854136 0.9896837 0.9979345 0.9984600
  131     0.9856748 0.9898019 0.9979507 0.9984676
  132     0.9855351 0.9898667 0.9979617 0.9984700
  133     0.9856820 0.9898835 0.9979780 0.9984853
  134     0.9857165 0.9899597 0.9979799 0.9984887
  135     0.9858748 0.9900431 0.9980087 0.9985203
  136     0.9859295 0.9901448 0.9980133 0.9985116
  137     0.9861016 0.9901889 0.9980365 0.9985250
  138     0.9862282 0.9902496 0.9980415 0.9985347
  139     0.9862621 0.9902711 0.9980554 0.9985382
  140     0.9864883 0.9903739 0.9980580 0.9985546
  141     0.9864850 0.9904346 0.9980721 0.9985535
  142     0.9866040 0.9905036 0.9980842 0.9985482
  143     0.9866039 0.9905536 0.9980873 0.9985709
  144     0.9867132 0.9905820 0.9981124 0.9985783
  145     0.9867604 0.9906399 0.9981132 0.9985805
  146     0.9870424 0.9908045 0.9981252 0.9986005
  147     0.9868920 0.9907841 0.9981295 0.9985973
  148     0.9870200 0.9908276 0.9981446 0.9986103
  149     0.9871053 0.9908912 0.9981567 0.9986128
  150     0.9871475 0.9909360 0.9981694 0.9986238
