1	1	1	1	212	47780.939	12677.405	14430.27	73348.129	29969.792	35931.393	42377.314	45394.324	48996.183	51491.838	54946.582	58283.944	64848.695
1	1	2	1	163	65858.914	11040.584	34745.896	79845.313	47715.48	57299.02	62367.168	65783.571	68511.377	71440.136	73662.691	75453.946	77911.845
1	1	3	1	152	42693.72	14016.758	15699.793	72952.332	23746.858	30064.096	34361.373	37239.386	41347.807	44930.468	51412.866	57128.092	63380.976
1	1	4	1	170	49947.94	17573.433	17456.657	78399.012	27585.036	33483.842	37934.244	42751.33	48722.407	56199.496	63026.964	69342.914	74539.698
1	1	5	1	162	53289.556	12756.203	11325.737	75889.349	35664.504	42038.36	46735.085	51358.293	55081.714	58410.048	61124.138	64177.303	68194.189
1	1	6	1	194	64944.339	11360.478	32743.347	79381.425	47784.509	55417.848	60216.049	63114.65	66536.751	71006.217	73809.584	75646.367	77601.852
1	1	7	1	116	41999.468	15234.12	8284.727	73978.859	19966.322	27170.687	33994.222	37792.663	42041.447	46267.682	49901.104	58595.073	62691.622
1	1	8	1	197	49483.635	17515.72	14627.515	79427.911	24408.014	34414.816	39362.557	43285.762	47034.107	53696.319	59734.499	69215.385	74328.909
1	1	9	1	111	51601.906	14615.162	15181.65	76264.297	29863.948	39600.124	44275.628	48741.116	53129.021	57033.154	60834.982	65738.176	70404.445
1	1	10	1	257	65706.78	11120.794	18475.454	79886.692	51118.52	57095.811	61854.615	64598.269	67378.259	70871.332	73481.523	75853.191	77490.995
1	1	11	1	143	43309.458	15419.632	11751.606	78231.678	22828.053	29529.5	34494.095	38106.763	42256.929	46220.514	51304.113	60037.67	65137.728
1	1	12	1	186	51924.832	16999.739	14016.333	79085.211	27559.719	35650.961	40815.252	46777.977	54011.361	58877.96	62717.372	69154.093	73934.745
1	1	13	1	165	51318.686	12752.313	16241.38	74362.059	35038.663	40351.13	43850.382	47496.484	51146.578	54992.922	59219.517	63422.538	68981.057
1	1	14	1	218	63946.928	11955.557	32501.079	79793.259	43767.964	54046.864	61388.086	64039.998	66096.992	68443.293	71725.844	74986.144	77871.172
1	1	15	1	159	38355.081	14993.335	13886.204	72662.345	20013.213	25200.504	28864.052	31274.118	35352.738	38264.006	48106.715	52196.768	60586.4
1	1	16	1	121	48425.962	17649.9	17433.183	78612.378	22722.141	32001.506	36800.364	41565.589	47776.876	53459.594	61076.113	68107.453	72963.334
1	1	17	1	130	54385.444	13492.627	15558.616	75482.402	32819.085	44285.05	48051.276	52321.185	57232.68	59961.193	62344.903	66673.985	70995.543
1	1	18	1	199	67349.192	10881.796	29837.272	79638.15	51103	59311.303	64029.245	67978.977	70134.415	73121.789	75321.234	76534.907	77950.755
1	1	19	1	128	45572.625	13628.977	13881.114	72838.057	25252.391	33973.931	38719.778	42336.183	46951.87	48548.969	54041.96	57951.792	64208.085
1	1	20	1	143	54703.398	15819.477	21765.409	79276.866	28417.875	39865.146	47618.634	51028.391	54853.034	61847.83	65506.804	71062.764	74994.432
1	1	21	1	102	50397.342	12554.024	20976.116	76922.47	33551.166	38426.218	41409.992	46292.209	51062.02	53242.987	57262.555	63011.336	67111.337
1	1	22	1	158	68551.01	9376.068	42710.502	79730.752	53451.621	61773.241	65207.762	67526.476	70350.782	73489.874	75472.177	77046.994	78747.646
1	1	23	1	110	43114.651	12629.138	15435.657	71543.06	25581.422	29627.512	35808.367	42392.46	44456.17	46341.239	49502.307	54773.464	58452.983
1	1	24	1	127	52505.007	17538.298	16834.671	79499.656	27418.101	35683.173	40753.776	46684.82	51742.97	56920.162	68053.058	72325.062	75685.853
1	1	25	1	155	51207.793	14683.926	15433.26	77409.621	31004.904	36649.605	43359.499	48477.046	53243.284	56323.747	60463.97	65963.297	70151.218
1	1	26	1	131	67780.419	11213.597	15536.333	79522.272	50390.255	60901.715	65611.525	68241.888	70211.503	73920.408	75357.443	76604.682	78402.715
1	1	27	1	116	47159.353	13522.643	12051.797	71744.391	28436.283	34063.676	39776.121	44814.445	47438.532	52608.954	56019.432	60385.538	64265.711
1	1	28	1	93	58864.611	15230.69	21573.134	79296.07	35284.635	44941.247	52468.165	56772.517	61038.408	65600.633	70200.118	74545.226	76968.001
1	1	29	1	123	52787.321	11946.24	23751.26	71870.883	34866.55	40377.898	47977.749	51061.741	54318.81	56567.513	61790.733	64392.889	67194.644
1	1	30	1	151	69116.788	8953.649	24134.839	79316.361	58670.427	62096.525	66235.937	69716.681	71307.867	73476.474	75063.719	76442.812	78067.326
1	1	31	1	87	47004.778	16243.442	14968.857	74701.105	23341.138	31052.188	36528.415	43554.546	47241.262	49866.701	56865.647	65472.468	70496.501
1	1	32	1	159	55696.178	16147.309	15054.407	79368.409	29374.515	42611.106	47688.395	51683.226	57818.601	63745.749	66145.624	72204.829	75215.46
1	1	1	2	54	29166.566	21071.121	2074.438	73389.087	6472.588	10281.616	11473.127	16092.794	23336.157	33042.252	40753.192	51217.192	63813.367
1	1	2	2	220	65168.771	12213.462	19386.789	79474.782	45709.265	56010.993	61308.695	64287.214	67682.852	71339.373	74154.883	76888.118	77706.291
1	1	3	2	59	31701.151	16454.488	3614.666	73933.983	11730.603	13841.837	19731.279	27233.957	30552.781	34820.93	40837.601	44866.19	57865.583
1	1	4	2	155	48362.125	16495.527	18226.036	78167.258	25521.288	32080.503	37079.854	42873.247	49036.687	53272.21	57980.644	65001.788	73090.447
1	1	5	2	65	35161.572	19143.495	3303.603	72769.17	9664.767	15322.95	21566.953	27369.359	33208.572	38465.847	46593.784	54528.133	62917.421
1	1	6	2	214	62730.743	13679.699	7765.081	79766.321	40881.541	52749.33	58278.072	61508.538	65601.479	69934.371	72353.82	75084.208	77719.228
1	1	7	2	122	37540.905	16916.861	5607.592	73268.885	16670.952	20779.707	27232.494	31783.909	34675.163	42779.629	48015.433	54968.399	60671.8
1	1	8	2	180	46758.425	16840.984	17711.355	78425.055	22344.253	30591.706	37586.885	41133.709	45275.002	49785.633	58918.622	64147.804	71439.485
1	1	9	2	72	35006.445	19280.421	1562.709	72016.583	6944.599	13956.338	25426.186	28452.115	36145.203	43114.049	45960.36	55050.749	60235.238
1	1	10	2	193	59567.249	15014.441	12378.451	79335.404	35885.291	46434.105	54137.301	60109.399	62689.04	66606.376	70189.243	71939.98	76123.633
1	1	11	2	84	36207.001	19500.822	3464.952	77661.396	9198.978	17577.657	21696.974	29022.23	35998.594	40615.73	47421.791	57015.469	64621.369
1	1	12	2	196	51138.861	17188.963	17848.203	78312.876	28419.756	34586.754	39902.317	44338.533	50362.737	58254.068	64925.934	69496.045	73945.015
1	1	13	2	47	36600.09	24045.839	3881.113	75875.356	5596.438	11283.202	19163.449	23732.279	30869.804	38304.315	56540.877	65935.988	74725.342
1	1	14	2	163	64288.444	11946.384	15484.966	79659.863	45205.549	56833.967	60693.662	62290.453	65759.786	68533.793	73301.067	74882.682	77612.913
1	1	15	2	83	31645.955	15161.921	2249.081	66066.338	11297.98	17634.922	21425.987	27047.931	31773.732	34551.101	38126.17	45896.564	56383.311
1	1	16	2	156	50775.508	17873.699	17709.197	77677.947	23902.639	32474.304	41019.45	45425.705	52353.444	58166.74	64835.137	69599.177	73352.341
1	1	17	2	53	33745.323	22647.337	2368.569	73576.405	5934.487	11502.655	15334.566	24965.143	30625.023	39298.945	44846.03	57421.411	71434.492
1	1	18	2	142	56509.324	18563.077	9484.882	78753.413	25898.302	39187.299	50450.4	58375.992	62590.669	65761.111	69863.553	72597.1	75165.753
1	1	19	2	40	32989.923	19267.987	3122.364	72531.881	7835.938	13474.877	17576.443	24421.185	33246.98	38971.956	45404.729	51796.829	58889.772
1	1	20	2	130	51834.83	16030.017	7763.87	79414.5	29477.836	37764.845	44930.24	47166.222	50430.703	56282.974	61615.103	68253.649	75327.993
1	1	21	2	19	19391.936	18215.829	4276.698	70165.086	5124.468	7423.16	8474.073	8878.534	9920.775	13686.108	20401.831	34987.214	57252.626
1	1	22	2	112	65983.421	10232.822	35991.68	79761.387	50399.774	56663.438	62542.851	65933.632	68413.731	70857.545	72630.881	74275.791	77118.228
1	1	23	2	29	27811.613	17156.057	2591.59	66653.579	6239.634	9050.672	15461.859	19779.768	26967.709	33929.113	39107.578	44459.103	49136.362
1	1	24	2	124	52428.338	14683.894	1635.463	78893.262	35040.123	40615.683	45387.012	48460.68	51763.514	55688.678	62024.728	67022.28	72413.752
