 1  1  -14   28   43   68  1881  1966   33   42   19   41  7.45  4.95
 1  2   -1   28   43   71  1899  1876   36   42   26   35  7.45  4.97
 1  3   -3   28   43   64  1877  1874   32   45   32   45  7.45  4.98
 1  4   -3   28   43   71  1877  1950   27   33   25   50  7.45  4.98
 1  5   -3   27   43   69  1877  1950   19   36   35   50  7.45  5.00
 1  6  2   27   43   72  1884  1950   31   35   38   48  7.45  5.02
 1  7  5   27   42   76  1884  1907   32   35   33   42  7.45  5.03
 1  8  0   27   42   69  1878  1937   34   50   23   44  7.45  5.05
 1  9  4   27   42   76  1970  1937   40   46   30   41  7.45  5.07
 1  10   -3   27   42   70  1875  1950   34   39   32   40  7.45  5.08
 1  11  2   27   42   75  1982  1975   31   52   27   32  7.43  5.10
 1  12  3   27   42   76  1886  1890   37   43   14   28  7.43  5.12
 1  13   -8   27   42   75  1912  1932   37   48   23   33  7.43  5.12
 1  14  -13   27   42   76  1912  1932   24   38   29   42  7.43  5.15
 1  15  4   27   42   77  1886  1932   34   45   28   33  7.43  5.17
 1  16  2   27   42   73  1892  1953   39   47   21   29  7.43  5.18
 1  17   -5   26   42   72  1982  1943   29   53   28   37  7.40  5.20
 1  18   -6   26   42   69  1893  1990   31   55   30   32  7.40  5.22
 1  19  3   26   42   71  1904  1951   36   59   23   32  7.40  5.25
 1  20   -2   26   42   70  1985  1951   34   52  9   25  7.38  5.27
 1  21   -4   26   42   70  1985  1959   24   34  8   19  7.38  5.28
 1  22  1   26   42   76  1893  1927   22   44  3   26  7.37  5.30
 1  23  0   26   42   72  1936  1974   29   54   17   37  7.35  5.32
 1  24  3   26   42   73  1963  1950   30   63   34   40  7.35  5.33
 1  25  3   26   42   75  1935  1950   40   46   35   56  7.33  5.35
 1  26  5   26   42   79  1948  1950   38   47   32   59  7.32  5.37
 1  27  6   27   42   75  1935  1974   42   56   31   59  7.32  5.40
 1  28   -2   27   43   73  1935  1949   31   53   29   42  7.30  5.42
 1  29  2   27   43   76  1873  1975   36   59   29   42  7.28  5.43
 1  30   -6   27   43   73  1873  1947   42   56   28   43  7.27  5.45
 1  31   -2   27   43   71  1905  1916   48   58   33   38  7.25  5.48
 2  1  6   27   43   70  1935  1988   41   68   19   38  7.25  5.48
 2  2  2   27   43   72  1904  1990   42   60   23   49  7.23  5.52
 2  3  0   27   43   65  1895  1927   45   48   35   45  7.22  5.53
 2  4  2   27   43   70  1898  1991   25   34   39   52  7.20  5.55
 2  5   -2   27   43   70  1918  1991   29   33   37   42  7.18  5.57
 2  6  1   27   44   69  1895  1938   31   48   31   38  7.17  5.58
 2  7  3   27   44   64  1907  1887   30   41   22   35  7.15  5.60
 2  8  0   28   44   68  1895  1900   26   40   19   37  7.13  5.62
 2  9   -7   28   44   68  1899  1949   18   32   25   44  7.12  5.65
 2  10   -8   28   44   68  1899  1960   19   36   29   58  7.10  5.67
 2  11  -15   28   45   76  1899  1932   23   50   40   63  7.07  5.68
 2  12  4   28   45   67  1899  1898   26   46   41   63  7.05  5.70
 2  13  2   28   45   72  1917  1951   17   33   43   49  7.03  5.72
 2  14  4   29   45   73  1905  1990   36   57   56   63  7.02  5.73
 2  15   -6   29   46   77  1899  1949   46   65   49   55  7.00  5.75
 2  16  5   29   46   75  1905  1954   43   52   49   57  6.98  5.78
 2  17  5   29   46   79  1958  1976   29   37   47   53  6.95  5.80
 2  18  3   30   47   76  1903  1981   29   34   47   61  6.93  5.82
 2  19  4   30   47   74  1903  1939   25   45   44   63  6.92  5.83
 2  20  8   30   47   76  1896  1930   31   51   49   59  6.88  5.85
