RAND UNIFORM NUMBERS
(BASED ON COMBINING 6 CONSEQUTIVE RAND UNIFOM DIGITS)
SAMPLE SIZE N = 500
5 NUMBERS PER LINE
LINE FORMAT IS 5F10.6
NUMBER OF HEADER LINES = 25
NUMBER OF DATA   LINES = 100
REFERENCE PROGRAM--MAIN.RANDU
(WHICH MAKES USE OF THE ORIGINAL TAPE   RAND).
















   .100973   .253376   .520135   .863467   .354876
   .809590   .911739   .292749   .375420   .480564
   .894742   .962480   .524037   .206361   .040200
   .822916   .084226   .895319   .645093   .032320
   .902560   .159533   .476435   .080336   .990190
   .252909   .376707   .153831   .131165   .886767
   .439704   .436276   .128079   .997080   .157361
   .476403   .236653   .989511   .687712   .171768
   .660657   .471734   .072768   .503669   .736170
   .658133   .988511   .199291   .310601   .080545
   .571824   .063530   .342614   .867990   .743923
   .403097   .852697   .760202   .051656   .926866
   .574818   .730538   .524718   .623885   .635733
   .213505   .325470   .489055   .357548   .284682
   .870983   .491256   .737964   .575303   .529647
   .783580   .834282   .609352   .034435   .273884
   .985201   .776714   .905686   .072210   .940558
   .609709   .343350   .500739   .118050   .543139
   .808277   .325072   .568248   .294052   .420152
   .775678   .834529   .963406   .288980   .831374
   .670078   .184754   .061068   .711778   .886854
   .020086   .507584   .013676   .667951   .903647
   .649329   .609110   .995946   .734887   .517649
   .699182   .608928   .937856   .136823   .478341
   .654811   .767417   .468509   .505804   .776974
   .730395   .718640   .218165   .801243   .563517
   .727080   .154531   .822374   .211157   .825314
   .385537   .743509   .981777   .402772   .144323
   .600210   .455216   .423796   .286026   .699162
   .680366   .252291   .483693   .687203   .766211
   .399094   .400564   .098932   .050514   .225685
   .144642   .756788   .962977   .882254   .382145
   .914991   .452368   .479276   .864616   .283554
   .947508   .992337   .089200   .803369   .459826
   .940368   .587029   .734135   .531403   .334042
   .050823   .441048   .194985   .157479   .543297
   .926575   .576004   .088122   .222064   .125507
   .374211   .100020   .401286   .074697   .966448
   .943928   .707258   .636064   .932916   .505344
   .844021   .952563   .436517   .708207   .207317
   .611969   .044626   .457477   .745192   .433729
   .653945   .959342   .582605   .154744   .526695
   .270799   .535936   .783848   .823961   .011833
   .211594   .945572   .857367   .897543   .875462
   .244431   .911904   .259292   .927459   .424811
   .621397   .344087   .211686   .848767   .030711
   .205925   .701466   .235237   .831773   .208898
   .376893   .591416   .262522   .966305   .522825
   .044935   .249475   .246338   .244586   .251025
   .619627   .933565   .337124   .005499   .765464
   .051881   .599611   .963896   .546928   .239123
   .287295   .359631   .530726   .898093   .543335
   .135462   .779745   .002490   .103393   .598080
   .839145   .427268   .428360   .949700   .130212
   .489278   .565201   .460588   .523601   .390922
   .867728   .144077   .939108   .364770   .617429
   .321790   .059787   .379252   .410556   .707007
   .867431   .715785   .394118   .692346   .140620
   .117452   .041595   .660000   .187439   .242397
   .118963   .195654   .143001   .758753   .794041
   .921585   .666743   .680684   .962852   .451551
   .493819   .476072   .464366   .794543   .590479
   .003320   .826695   .948643   .199436   .168108
   .513488   .881553   .015403   .545605   .014511
   .980862   .482645   .240284   .044499   .908896
   .390947   .340735   .441318   .331851   .623241
   .941509   .498943   .548581   .886954   .199437
   .548730   .809510   .040696   .382707   .742015
   .123387   .250162   .529894   .624611   .797524
   .914071   .961282   .966986   .102591   .748522
   .053900   .387595   .186333   .253798   .145065
   .713101   .024674   .054556   .142777   .938919
   .740294   .390277   .557322   .709779   .017119
   .525275   .802180   .814517   .541784   .561180
   .993371   .430533   .512969   .561271   .925536
   .040903   .116644   .988352   .079848   .275938
   .171539   .099733   .344088   .461233   .483247
   .792831   .249647   .100229   .536870   .323075
   .754615   .020099   .690749   .413887   .637919
   .763558   .404401   .105182   .161501   .848769
   .091882   .009732   .825395   .270422   .086304
   .833898   .737464   .278580   .900458   .549751
   .981506   .549493   .881997   .918707   .615068
   .476646   .731895   .020747   .677262   .696229
   .064464   .271246   .701841   .361827   .757687
   .649020   .971877   .499042   .912272   .953750
   .587193   .823431   .540164   .405666   .281310
   .030068   .227398   .207145   .329507   .706178
   .083586   .991078   .542427   .851366   .158873
   .046189   .755331   .223084   .283060   .326481
   .333105   .914051   .007893   .326046   .047594
   .119018   .538408   .623381   .594136   .285121
   .590290   .284666   .879577   .762207   .917575
   .374161   .613622   .695026   .390212   .557817
   .651483   .483470   .894159   .269400   .397583
   .911260   .717646   .489497   .230694   .541374
   .775130   .382086   .864299   .016841   .482774
   .519081   .398072   .893555   .195023   .717469
   .979202   .885521   .029773   .742877   .525165
   .344674   .218185   .931393   .278817   .570568
