This is Dataplot data file   DORKO2.DAT
Phase 1: GASIE Sulfur Dioxide Study (Lewes, Delaware, 9/94)
NIST Contact: Bill Dorko
Response Variable = SO2 Concentration (in parts per trillion)
Number of observations = 200
Number of variables = 5
Order of variables on a line image--
   1. Response Variable = Sulfur Dioxide concentration (ppt)
   2. Factor 1 = Day (1 to 5)
   3. Factor 2 = Time of Day (1 to 5)
   4. Factor 3 = Laboratory (1 to 8)
   5. Factor 4 = Concentration (1 to 6)
                 + a single observation at concentration 7
                 Conc. codings: 1 to 7: 0  24  56  87  352  677  171
Note: some data was not detected     (Y coded as -5)
      some data was "missing"        (Y coded as -10)
Statistical Category: multi-factor
Note: the experiment was designed as a truncated Latin Square;
      unfortunately, for each lab, readings 24 & 25 differed from design.
To read this into Dataplot--
   SKIP 25
   READ DORKO2.DAT Y DAY TOD LAB CONC
Measured       Day ToD Lab Coded
 Conc                      Conc
---------------------------------
   7            1   1   1    3
 158            1   2   1    5
   4            1   3   1    2
 300            1   4   1    6
  43            1   5   1    4
 170            2   1   1    5
  24            2   2   1    2
   3            2   3   1    1
  73            2   4   1    4
 416            2   5   1    6
 387            3   1   1    6
   8            3   2   1    3
  46            3   3   1    4
  24            3   4   1    2
   7            3   5   1    1
  49            4   1   1    4
 433            4   2   1    6
  41            4   3   1    3
   4            4   4   1    1
 225            4   5   1    5
   3            5   1   1    1
  45            5   2   1    4
 186            5   3   1    5
  83            5   4   1    7
 349            5   5   1    6
 
  62            1   1   2    3
 231            1   2   2    5
  39            1   3   2    2
 488            1   4   2    6
  97            1   5   2    4
 242            2   1   2    5
  37            2   2   2    2
 -10            2   3   2    1
  74            2   4   2    4
 449            2   5   2    6
 441            3   1   2    6
  54            3   2   2    3
  26            3   3   2    4
  28            3   4   2    2
 -10            3   5   2    1
  30            4   1   2    4
 422            4   2   2    6
  28            4   3   2    3
   7            4   4   2    1
 224            4   5   2    5
  13            5   1   2    1
  56            5   2   2    4
 196            5   3   2    5
 106            5   4   2    7
 421            5   5   2    6
 
  95            1   1   3    3
 241            1   2   3    5
  42            1   3   3    2
 439            1   4   3    6
  81            1   5   3    4
 210            2   1   3    5
  26            2   2   3    2
   4            2   3   3    1
  56            2   4   3    4
 330            2   5   3    6
 377            3   1   3    6
  -5            3   2   3    3
  33            3   3   3    4
  34            3   4   3    2
   2            3   5   3    1
  55            4   1   3    4
 401            4   2   3    6
  50            4   3   3    3
   1            4   4   3    1
 220            4   5   3    5
   9            5   1   3    1
  41            5   2   3    4
 208            5   3   3    5
  99            5   4   3    7
 381            5   5   3    6
 
  67            1   1   4    3
 246            1   2   4    5
  33            1   3   4    2
 428            1   4   4    6
  98            1   5   4    4
 202            2   1   4    5
  34            2   2   4    2
  23            2   3   4    1
  61            2   4   4    4
 388            2   5   4    6
 361            3   1   4    6
  42            3   2   4    3
  56            3   3   4    4
  26            3   4   4    2
  23            3   5   4    1
  60            4   1   4    4
 357            4   2   4    6
  60            4   3   4    3
  15            4   4   4    1
 196            4   5   4    5
  31            5   1   4    1
  83            5   2   4    4
 200            5   3   4    5
 101            5   4   4    7
 366            5   5   4    6
 
 103            1   1   5    3
 218            1   2   5    5
  52            1   3   5    2
 361            1   4   5    6
  57            1   5   5    4
 155            2   1   5    5
  18            2   2   5    2
  15            2   3   5    1
  44            2   4   5    4
 269            2   5   5    6
 341            3   1   5    6
  31            3   2   5    3
  64            3   3   5    4
  33            3   4   5    2
  19            3   5   5    1
  68            4   1   5    4
 269            4   2   5    6
  32            4   3   5    3
  18            4   4   5    1
 134            4   5   5    5
  57            5   1   5    1
  58            5   2   5    4
 191            5   3   5    5
  85            5   4   5    7
 339            5   5   5    6
  46            1   1   6    3
 260            1   2   6    5
  28            1   3   6    2
 508            1   4   6    6
  78            1   5   6    4
 211            2   1   6    5
  18            2   2   6    2
   0            2   3   6    1
  67            2   4   6    4
 483            2   5   6    6
 400            3   1   6    6
  33            3   2   6    3
  -5            3   3   6    4
  13            3   4   6    2
   1            3   5   6    1
  52            4   1   6    4
 445            4   2   6    6
  38            4   3   6    3
  -1            4   4   6    1
 207            4   5   6    5
  -2            5   1   6    1
  43            5   2   6    4
 196            5   3   6    5
 100            5   4   6    7
 410            5   5   6    6
  50            1   1   7    3
 193            1   2   7    5
  30            1   3   7    2
 407            1   4   7    6
  48            1   5   7    4
 195            2   1   7    5
  35            2   2   7    2
  18            2   3   7    1
  37            2   4   7    4
 337            2   5   7    6
  -5            3   1   7    6
  33            3   2   7    3
   4            3   3   7    4
 -10            3   4   7    2
 -10            3   5   7    1
  57            4   1   7    4
 438            4   2   7    6
  44            4   3   7    3
  11            4   4   7    1
 230            4   5   7    5
   0            5   1   7    1
  52            5   2   7    4
 218            5   3   7    5
  94            5   4   7    7
 437            5   5   7    6
  56            1   1   8    3
 352            1   2   8    5
  24            1   3   8    2
 677            1   4   8    6
  87            1   5   8    4
 352            2   1   8    5
  24            2   2   8    2
   0            2   3   8    1
  87            2   4   8    4
 677            2   5   8    6
 677            3   1   8    6
  56            3   2   8    3
  87            3   3   8    4
  24            3   4   8    2
   0            3   5   8    1
  87            4   1   8    4
 677            4   2   8    6
  56            4   3   8    3
   0            4   4   8    1
 352            4   5   8    5
   0            5   1   8    1
  87            5   2   8    4
 352            5   3   8    5
 171            5   4   8    7
 677            5   5   8    6
