THIS IS DATAPLOT DATA FILE   DUTTON.DAT
DATA SET FOR ELLSWORTH DUTTON COHERENCY PLOT PROBLEM
JANAURY 1991
TO READ THIS INTO DATAPLOT--
   SKIP 25
   READ ELLSWORT.DAT X Y1 Y2 Y3
   PLOT Y1 Y2 Y3 VERSUS X
   MULTIPLOT 3 1
   CROSS CORRELATION PLOT Y1 Y3
   CROSS SPECTRAL PLOT Y1 Y3
   COHERENCY PLOT Y1 Y3
 
 
 
 
 
 
 
 
 
 
 
 
 
-------------------------------------------------------------------
  1.0000        0.6918         0.0000         0.1969
  2.0000        1.3464         0.0000         0.2382
  3.0000        1.9284         0.0000         0.2060
  4.0000        2.4064         0.0000         0.1003
  5.0000        2.7546         0.0000         0.2605
  6.0000        2.9544         0.3495         0.3064
  7.0000        2.9949         0.7359         0.4172
  8.0000        2.8740         0.4006         0.0135
  9.0000        2.5981         0.0000         0.5119
 10.0000        2.1821         0.0000         0.1425
 11.0000        1.6485         0.0000         0.0601
 12.0000        1.0261         0.0000         0.0166
 13.0000        0.3483         0.0000        -0.0184
 14.0000       -0.3483         0.0000        -0.0920
 15.0000       -1.0261         0.0000        -0.0225
 16.0000       -1.6485         0.0000        -0.1228
 17.0000       -2.1821         0.0000        -0.0537
 18.0000       -2.5981         0.0000        -0.3454
 19.0000       -2.8740         0.0000        -0.0201
 20.0000       -2.9949         0.0000        -0.9298
 21.0000       -2.9544         0.0000        -0.2318
 22.0000       -2.7546         0.0000        -0.2806
 23.0000       -2.4064         0.0000        -0.3374
 24.0000       -1.9284         0.0000        -0.0095
 25.0000       -1.3464         0.0000        -0.0863
 26.0000       -0.6918         0.0000         0.0164
 27.0000        0.0000         0.0000        -0.0122
 28.0000        0.6918         0.0000         0.0946
 29.0000        1.3464         0.0000         0.0733
 30.0000        1.9284         0.0000         0.1133
 31.0000        2.4064         0.0000         0.2843
 32.0000        2.7546         0.3504         0.2821
 33.0000        2.9544         0.7572         0.2111
 34.0000        2.9949         0.4298         0.8928
 35.0000        2.8740         0.0000         0.2015
 36.0000        2.5981         0.3679         0.2263
 37.0000        2.1821         0.7321         0.3818
 38.0000        1.6485         0.4023         0.0589
 39.0000        1.0261         0.0000         0.0800
 40.0000        0.3483         0.0000         0.4870
 41.0000       -0.3483         0.0000         0.0017
 42.0000       -1.0261         0.0000        -0.0902
 43.0000       -1.6485         0.0000        -0.9663
 44.0000       -2.1821         0.0000        -0.1551
 45.0000       -2.5981         0.0000        -0.3233
 46.0000       -2.8740         0.0000        -0.0162
 47.0000       -2.9949         0.0000        -0.3477
 48.0000       -2.9544         0.0000        -0.0595
 49.0000       -2.7546         0.0000        -0.4568
 50.0000       -2.4064         0.0000        -0.2996
 51.0000       -1.9284         0.0000        -0.3059
 52.0000       -1.3464         0.0000        -0.0464
 53.0000       -0.6918         0.0000        -0.4382
 54.0000        0.0000         0.0000        -0.2401
 55.0000        0.6918         0.0000         0.0768
 56.0000        1.3464         0.0000         0.0207
 57.0000        1.9284         0.0000         0.0191
 58.0000        2.4064         0.0000         0.3977
 59.0000        2.7546         0.3726         0.2961
 60.0000        2.9544         0.6996         1.2830
 61.0000        2.9949         0.7584         0.2431
