     1  551  36400  12400
     2  661  15200  15400
     3  679  14100  16000
     4  561  22500  12100
     5  497  20600  11200
     6  409  22900   6500
     7  700  23300  15700
     8  466  30100   8800
     9  493   9500  11900
    10  499  17100  12000
    11  568  18100  13200
    12  658  27000  15000
    13  543  19100  13100
    14  390  16100   7300
    15  719  24600  15900
    16  663  24200  14100
    17  558  21000  11600
    18  626  30700  14600
    19  560  26700  12900
    20  579  25300  13500
    21  718  25600  16700
    22  680  13700  15100
    23  434  17300   8800
    24  412  25300   8500
    25  569  17600  11900
    26  505  16100  10500
    27  489  20400   9900
    28  561  18000  11600
    29  661  27200  15500
    30  479  20700  10200
    31  638  15500  13500
    32  546  18000  11500
    33  444  18000   9500
    34  772  22000  16700
    35  485  19000  11100
    36  592  26400  12400
    37  598  28700  13700
    38  480  10300  10600
    39  561  16200  12200
    40  669  28100  15900
    41  426  16300  10000
    42  539  18100  11000
    43  858  19500  17700
    44  490  18100   9300
    45  377  13200   7900
    46  358  16500   5100
    47  468  17000  11600
    48  472  33200   8900
    49  554  22900  13200
    50  399  19400   4500
    51  424  28100   7800
    52  400  27700   4700
    53  685  24800  14900
    54  449  19000   9300
    55  436  29600  10300
    56  621  13000  13100
    57  547  16400  12700
    58  602  19300  13700
    59  396  23100   7800
    60  479  23800   8800
    61  696  16700  15400
    62  622  15200  13800
    63  657  31600  14900
    64  529  19200  11500
    65  482  18500  11900
    66  454  18900   6400
    67  592  16000  13000
    68  599  26900  12500
    69  378  15200   8100
    70  411  21500   6200
    71  427  10300   3500
    72  418  16600   8100
    73  420  23600   7100
    74  417  17600   6400
    75  387  28700   7600
    76  461  29200   8700
    77  416  18500   9600
    78  656  16100  14000
    79  521  15700  11000
    80  709  22800  16200
    81  462  30700   7600
    82  697  20600  15900
    83  668  12600  14100
    84  509  25000  12400
    85  516  16500  11400
    86  439  23500   9900
    87  561  12900  13200
    88  534  15400  12800
    89  483  20700  10200
    90  515  11500  11700
    91  560  24900  13600
    92  415  24600   6200
    93  639  30700  14400
    94  494  29800  11000
    95  484  22000  10700
    96  393  12600   6200
    97  445  15200  10400
    98  553  29100  13700
    99  417  35800   3900
   100  689  23800  15300
   101  662  28100  15300
   102  628  25800  13300
   103  453  29500   7500
   104  562  25500  13800
   105  537   9400  13300
   106  425  10300   7200
   107  483  21600  11600
   108  418  17000   8500
   109  608  21700  14200
   110  500  16400  12400
   111  810  21700  17300
   112  468  13000   7800
   113  740  10100  16400
   114  424  15600   9900
   115  389  19000   6500
   116  525  15800  13000
   117  560  17000  11900
   118  484  11700   9900
   119  428  20600   9800
   120  595  22900  13000
   121  527   7600  10700
   122  598  15600  12800
   123  572  14600  12700
   124  537  13100  12500
   125  525  15000  12300
   126  495  25800  10400
   127  492  13500   9200
   128  489  21500   9400
   129  698  29400  15000
   130  456  16000  10200
   131  522  20900  12300
   132  533  26000  12300
   133  415  32600   6400
   134  446  23200   5600
   135  456   9800  10500
   136  441  14400   9900
   137  456  23300  10900
   138  451  17300  10000
   139  539  22500  12400
   140  494  22200  10500
   141  450   9600   9600
   142  643  26800  14100
   143  367  10800   5400
   144  426  23900   4100
   145  395  25700   8200
   146  608  17400  13600
   147  462  17600   7800
   148  578  19200  12300
   149  426  24400   8700
   150  425  26100   6000
   151  523  11000  10500
   152  647  17000  13900
   153  510  14900  10900
   154  549  26800  11500
   155  547  30700  13500
   156  603  14300  14500
   157  397  24000   5500
   158  617  17900  14300
   159  383  16600   7500
   160  477  29900  11200
   161  547  16100  11400
   162  666  20100  14300
   163  442  26500  10600
   164  370  20400   5800
   165  711  16400  15000
   166  371  21800   6300
   167  383  11300   8300
   168  476  20100   8200
   169  480  22100  11900
   170  531  20700  11700
   171  412  20600   9300
   172  562  20100  13000
   173  587  16700  13100
   174  539  15300  10900
   175  554  15500  13100
   176  570  14900  12100
   177  723  23500  15300
   178  636  12600  13700
   179  551  15900  11200
   180  561  13900  11800
   181  744  11900  16900
   182  498  15100  11900
   183  677  25700  14500
   184  523  26100  12100
   185  514  18900  12400
   186  456  15500   9000
   187  588  20600  13100
   188  393  13200   8700
   189  405  22800   6400
   190  447  18000  10600
   191  668  21000  15200
   192  768  17900  16600
   193  488  15600  11000
   194  817  27800  17200
   195  523   9500  12600
   196  478  28600  11000
   197  440  10700   7100
   198  579  14600  13600
   199  440  20700   9100
   200  574  16200  13600
   201  487  16100  11100
   202  801  20800  17200
   203  608  22700  13600
   204  415  18400   8700
   205  483  15200   9500
   206  437  20200   8700
   207  513  26900  11300
   208  434  16500   9400
   209  633  18400  14000
   210  613  22400  14900
   211  639  16400  15100
   212  809  25800  16600
   213  841  32500  17300
   214  656  12900  14700
   215  392  15200   8100
   216  728  27900  16700
   217  399  18400   6400
   218  554  33000  12800
   219  472  20800  10500
   220  489  12400  11700
   221  629  21100  14100
   222  536  13700  11500
   223  454  13600   8300
